user_id,user_score,user_freq
2158,1.5871,1
2160,7.2807,1
2166,268.13,1
2175,12.1671,1
2180,10.8334,1
2185,123.823,1
2190,42.8423,1
2208,102.79,1
2227,162.048,1
2232,246.749,2
2297,16.342,1
2299,138.168,1
2301,841.639,1
2305,20.1986,1
2310,55.9182,1
2319,17.453,1
2325,6.9247,1
2330,5.0526,1
2339,7.5202,3
2341,16.8997,1
2350,8.2206,1
2351,56.023,1
2362,18.7685,1
2371,49.2128,1
2374,36.7953,1
2413,13.715,1
2461,42.3648,1
2476,21.2786,1
2478,22.8934,1
2483,144.076,1
2486,25.0452,1
2491,10.6764,1
2494,9.6918,1
2530,32.516,1
2544,9.9248,1
2545,9.0149,1
2549,16.2009,1
2553,40.1905,1
2564,33.2823,1
2573,11.5268,1
2595,33.9421,1
2616,8.9844,1
2622,49.423,1
2647,22.5802,1
2649,35.3493,1
2656,18.2235,1
2667,100.176,1
2684,22.8236,1
2689,299.541,1
2693,198.794,1
2695,76.6763,1
2701,197.983,1
2704,21.6298,1
2709,7.9685,1
2721,219.373,1
2732,734.074,1
2736,11.2037,1
2765,33.2856,1
2785,15.3727,1
2807,6.1134,1
2839,18.6483,1
2867,17.7216,1
2876,9.8134,1
2878,71.3066,1
2886,3.7183,1
2912,5.676,1
2919,26.3464,2
2932,4.917,1
2963,4.6167,1
2971,11.2729,1
2988,34.071,1
3028,38.5764,1
3047,17.353,1
3055,1.7473,1
3057,44.9223,2
3068,2.9882,2
3080,195.398,1
3088,5.4991,1
3099,1838.11,1
3100,64.3982,1
3129,23.7661,1
3153,7.1031,1
3160,33.5011,1
3167,93.3593,1
3204,8.9147,1
3214,14.1055,1
3217,287.121,1
3227,401.52,1
3264,1.6138,1
3268,9.5355,1
3313,7.9638,1
3317,19.1751,1
3331,6.9165,1
3346,2.5937,1
3358,109.087,1
3367,41.3771,1
3371,562.29,2
3375,162.804,1
3376,2.0129,1
3382,1.8376,1
3386,2.0926,1
3395,7.2021,1
3412,69.6037,1
3418,2.2354,1
3420,53.3936,1
3424,2772.71,2
3432,75.1023,1
3438,315.702,1
3447,73.1805,1
3467,57.8177,1
3468,2.724,1
3471,366.8,2
3477,922.795,1
3479,78.4501,1
3487,35.8327,1
3517,1.7443,1
3518,10.3702,1
3520,23.5088,1
3532,1.3865,1
3537,289.888,1
3557,133.91,2
3567,13.273,1
3571,43.0687,1
3575,1.4271,1
3587,2.166,2
3595,5.4262,1
3619,2.9937,1
3627,2.632,1
3638,383.369,1
3676,45.0927,1
3688,31.5286,1
3697,9.7293,1
3698,1.536,1
3700,4.9604,1
3703,17.5982,1
3705,4.3122,1
3712,1.4939,1
3715,10.394,1
3717,1.8178,1
3756,6.7745,1
3757,52.3392,1
3761,9.8315,1
3762,14.3468,1
3796,397.622,1
3803,842.925,1
3806,3.3915,1
3823,8.1277,1
3837,153.842,1
3840,91.074,1
3841,12.9828,1
3843,11.2232,1
3846,4.6871,1
3852,7.7934,1
3858,1.9756,1
3873,6.0584,1
3875,12.4489,1
3886,121.47,1
3887,83.725,1
3901,107.421,1
3903,248.035,1
3932,5.4759,1
3935,194.774,1
3936,45.03,1
3941,412.068,1
3953,14.343,1
3983,6.8594,1
4005,3.6948,1
4010,132.008,1
4014,1.7956,1
4015,5.1071,1
4017,20.4263,1
4048,18.1861,1
4049,858.415,1
4053,11.5286,1
4055,10.4122,1
4060,3.5772,1
4070,6.9965,1
4084,104.549,1
4113,148.434,1
4117,105.853,1
4130,2.1386,1
4159,22.4793,1
4166,26.7035,1
4176,1.9969,1
4194,179.619,1
4201,2.7628,1
4246,13.5898,1
4252,1.6359,2
4255,30.2246,1
4261,7.0858,1
4287,5.379,1
4289,31.4847,1
4293,555.667,1
4299,49.2256,1
4303,767.024,1
4335,35.9797,1
4365,30.7564,1
4372,117.777,1
4379,9.6165,1
4383,631.438,1
4393,100.681,1
4411,7.4752,1
4428,4.2546,1
4467,5.7077,1
4470,4.1003,1
4472,34.9325,1
4494,1.7769,1
4499,55.4884,1
4514,40.5628,1
4525,23.7732,1
4527,3.0696,1
4530,9.9687,1
4542,57.4658,1
4554,39.5763,1
4556,28.0622,1
4562,1159.24,1
4563,87.7466,1
4573,2.6887,1
4588,75.9943,1
4602,7.4216,1
4612,11.9546,1
4633,26.3193,1
4635,7.3654,1
4642,181.227,1
4644,1.7121,1
4646,2.6114,1
4650,4.4313,1
4670,5.313,1
4713,10.238,1
4724,374.864,1
4757,169.011,1
4762,52.5363,1
4772,66.6894,1
4781,701.91,1
4787,417.574,1
4793,25.988,1
4795,22.5309,1
4796,46.3331,1
4802,14.2039,2
4811,38.1713,1
4822,41.1814,1
4834,227.624,1
4840,21.8726,1
4852,475.554,1
4869,1.8528,2
4898,53.7961,1
4915,144.716,1
4919,89.4963,1
4930,149.753,1
4943,108.849,1
4957,65.9905,1
4962,88.7631,1
4998,44.921,1
4999,20.397,1
5034,5.596,1
5042,301.099,1
5046,2.5857,1
5049,29.3706,1
5050,67.572,1
5056,143.008,1
5058,5.7943,1
5060,59.0349,3
5069,40.9785,1
5086,105.699,1
5097,23.5664,1
5099,168.715,1
5120,9.2273,1
5123,67.8989,1
5166,13.5322,1
5167,10.2148,1
5168,13.6052,1
5174,4.6526,1
5178,2.3769,1
5179,4.636,1
5180,3.035,1
5184,8.6477,2
5187,7.5393,1
5188,2.284,1
5197,159.314,1
5198,43.3008,1
5202,28.6479,1
5203,548.178,1
5207,7.9566,1
5214,8.9815,1
5220,65.1164,1
5222,29.1093,1
5223,55.2538,1
5234,855.195,1
5237,95.0577,1
5241,2.1684,2
5266,12.6748,1
5272,19.0324,1
5277,8.1774,1
5311,1.5492,1
5313,4.6729,2
5314,6.5082,1
5319,9.5891,1
5321,1.8918,1
5339,1.8611,1
5345,11.2365,1
5347,11.0646,1
5378,3.6262,1
5412,4.0678,2
5419,4.4499,1
5435,11.4458,1
5444,36.8518,1
5451,94.9253,1
5462,183.81,1
5472,212.34,1
5482,1.97,1
5485,4.3622,1
5486,45.2083,1
5528,7.3307,1
5529,42.8165,1
5551,2.3804,1
5553,46.7855,2
5558,58.1176,2
5566,13.0261,1
5570,112.121,1
5583,6.9573,1
5587,48.0229,1
5595,22.6209,1
5612,9.7773,1
5615,6.1176,1
5619,8.864,1
5627,11.3586,1
5628,2.6408,1
5637,24.5391,1
5639,31.1823,1
5641,2.6311,1
5644,41.3117,1
5656,27.7203,1
5660,9.0242,1
5668,71.3587,1
5671,122.456,1
5672,8.8377,1
5681,38.8353,1
5688,23.7291,1
5694,25.6159,1
5704,3.5697,1
5716,15.6996,1
5719,44.3666,1
5738,6.1074,1
5765,10.3056,1
5767,219.206,1
5780,37.125,1
5803,173.828,1
5809,13.8319,2
5816,12.8874,1
5832,27.2364,1
5843,3.2225,1
5848,57.9939,1
5856,14.2166,1
5875,57.7957,1
5892,53.3611,2
5903,20.9582,1
5911,4.3188,1
5913,52.1569,1
5920,24.3692,1
5944,9.0698,1
5950,14.9995,1
5982,25.7979,1
5985,37.2394,1
6002,18.4498,1
6005,8.1523,1
6008,21.1082,1
6012,10.0673,1
6014,11.308,1
6016,34.9295,1
6042,10.1352,1
6058,7.3653,1
6062,2.2608,1
6065,6.9135,1
6080,13.7486,1
6097,11.9953,1
6105,36.3905,1
6107,21.1586,1
6109,3.7812,1
6156,8.1733,1
6165,16.2395,1
6166,15.3823,1
6184,7.6016,1
6213,9.303,1
6223,34.514,1
6227,3.323,1
6229,4.5196,1
6234,2.8638,1
6256,3.4457,1
6265,31.6508,1
6281,6.7692,1
6289,103.452,1
6290,20.1004,1
6292,4.7374,1
6303,8.0956,1
6317,49.2862,1
6332,17.2192,1
6351,3.9505,2
6361,8.2197,1
6366,11.7888,1
6377,2.3791,1
6385,136.659,1
6388,23.6433,1
6391,61.004,1
6392,1.6597,1
6396,6.5961,1
6412,39.9266,1
6423,176.625,1
6437,173.452,1
6456,87.5856,1
6471,72.2617,1
6500,5.1924,1
6511,111.673,1
6522,20.0568,1
6525,49.4873,2
6546,43.2179,1
6576,208.367,1
6582,6.181,1
6584,3.7959,1
6597,1.9288,1
6599,68.1104,1
6610,2.2077,1
6612,15.4466,1
6621,15.0378,1
6656,18.1329,1
6663,5.3014,1
6695,8.8916,1
6699,13.4639,1
6723,1.361,1
6738,49.8733,1
6745,3.48,1
6749,35.6621,1
6753,83.6672,1
6758,42.5557,1
6759,6.0955,1
6762,37.7884,1
6768,7.744,1
6770,4.3674,1
6772,17.1849,1
6776,1.8258,1
6779,174.489,1
6791,1.3882,1
6796,2.9555,1
6800,11.0696,1
6802,10.9118,2
6824,65.4994,1
6857,2.8464,1
6862,8.4371,2
6863,10.5261,1
6877,8.2273,1
6892,53.0939,1
6893,67.9546,1
6905,4.3237,1
6914,18.0379,1
6916,11.2518,1
6931,13.6441,1
6951,4.9874,1
6961,4.0887,1
6978,3.1357,1
6982,8.0947,1
6985,6.893,1
6988,5.3002,1
6990,2.8991,1
6999,23.4456,1
7005,233.452,1
7029,17.8926,1
7030,8.795,1
7049,23.0388,1
7060,97.507,1
7065,3.144,1
7074,1.775,1
7077,2.8353,1
7080,26.8694,1
7084,1.3578,1
7101,2.187,1
7127,3.1319,1
7137,45.856,1
7154,5.6572,1
7159,23.5187,1
7160,2.382,1
7172,54.2368,1
7173,20.8399,1
7191,22.959,1
7199,11.7505,1
7202,3.066,1
7223,7.7108,1
7239,26.7106,1
7243,3.1754,1
7248,7.4687,1
7262,1.3733,1
7279,6.5969,2
7285,1.4594,1
7294,105.957,1
7296,3.0221,1
7299,3.8708,1
7302,5.1597,1
7315,16.8183,1
7323,1.4217,1
7332,4.7142,1
7348,15.2864,1
7392,9.6739,1
7396,5.3855,1
7423,9.3914,1
7429,22.6158,1
7436,1.9848,1
7446,15.5796,2
7448,7.1149,1
7452,5.3945,1
7481,12.818,1
7488,4.6849,1
7513,1.229,1
7517,9.7723,1
7523,6.0469,1
7527,7.3221,1
7535,7.3607,1
7545,5.8132,1
7559,50.9042,1
7561,24.7751,1
7564,5.529,1
7576,19.5364,1
7586,8.7583,1
7597,2.648,1
7600,13.709,1
7604,22.1114,1
7611,101.977,1
7624,39.4401,2
7634,34.6584,2
7654,7.248,1
7665,4.4676,1
7671,3.7928,1
7692,7.2663,1
7693,29.6754,1
7696,9.271,1
7710,36.3504,1
7719,98.9726,1
7720,18.3208,1
7742,8.3483,1
7743,1.2748,1
7757,5.4109,1
7768,133.679,1
7771,2.8541,1
7773,2.4504,1
7774,26.8815,1
7797,4.6415,1
7822,66.2253,1
7829,18.1162,1
7832,17.1777,1
7844,33.9635,1
7849,26.5284,1
7857,13.6312,1
7858,58.4294,2
7868,12.3161,1
7871,8.6271,1
7872,69.1568,1
7891,80.8634,1
7896,108.954,1
7898,51.9224,1
7927,57.518,1
7929,10.0869,1
7959,51.5385,1
7968,33.5238,1
7989,2.8327,1
7999,240.473,1
8044,37.1959,1
8047,48.2591,1
8081,3.1233,1
8114,9.0025,1
8141,203.227,1
8144,4.633,1
8149,5.5641,1
8154,56.1252,1
8156,27.69,1
8158,84.4867,1
8169,41.2308,1
8180,38.0879,1
8181,84.733,1
8201,4.1057,1
8210,18.4385,1
8222,31.7538,1
8246,3.7624,1
8253,6.8513,1
8264,29.7173,1
8270,11.6048,1
8288,22.704,1
8294,8.7125,1
8296,22.4111,1
8336,34.7447,1
8337,4.3973,1
8350,3.8907,1
8357,2.0422,1
8362,75.3331,1
8363,16.2732,1
8376,48.0915,1
8390,4.1215,1
8408,8.2422,1
8414,30.3556,1
8441,1.9192,1
8448,105.088,1
8455,2.5862,1
8460,14.721,1
8481,48.0415,1
8492,3.0915,1
8495,79.6329,1
8497,209.248,1
8503,30.4055,1
8508,60.8202,1
8509,12.2115,1
8540,65.5012,1
8545,39.0853,1
8550,9.8173,1
8556,9.132,1
8574,22.5858,1
8581,6.1989,2
8589,1.3918,2
8592,23.5576,1
8607,278.717,1
8635,6.0695,1
8639,32.3586,1
8640,337.722,1
8652,21.6667,1
8653,12.1617,1
8670,2.8096,1
8673,9.554,1
8680,11.8692,1
8692,1.5555,1
8706,5.6672,2
8712,12.9336,1
8714,7.1032,1
8716,90.0547,1
8737,51.6013,1
8739,1.4518,1
8741,6.6134,1
8747,14.3311,1
8754,4.8215,1
8759,27.5005,1
8760,17.6722,1
8763,6.3175,1
8767,14.1729,1
8773,71.3089,1
8775,39.4744,1
8783,15.2466,1
8786,12.3804,1
8807,3.1439,1
8831,12.8681,1
8860,10.4305,1
8867,29.5034,2
8872,8.7559,1
8874,639.842,1
8892,2.3482,1
8896,1.9563,1
8916,45.0145,1
8923,21.7091,1
8936,7.3328,1
8937,12.966,1
8941,108.6,1
8959,6.8061,1
8960,16.7874,1
8978,2.3201,1
8980,2.2307,1
8998,29.7334,1
9010,4.7361,1
9021,242.327,1
9023,9.1828,1
9064,6.3594,1
9078,2.7305,1
9086,3.6062,1
9121,48.9325,1
9125,8.0232,1
9126,4.8998,1
9131,10.2726,1
9133,8.2083,1
9145,132.525,1
9147,200.664,1
9155,46.5294,1
9162,118.514,1
9177,87.4583,1
9208,20.1118,1
9212,54.0903,1
9215,1.7037,2
9219,1.7174,1
9221,2.9874,1
9227,4.9941,1
9232,2.7737,1
9236,42.3722,1
9243,7.58,1
9257,4.5636,1
9260,2.036,1
9274,2.722,1
9275,8.3839,1
9299,1.6618,1
9332,12.9052,1
9346,2.2698,1
9347,18.6403,1
9353,61.0075,1
9363,84.6573,1
9377,354.866,1
9386,41.0547,1
9388,39.2598,1
9432,77.4101,1
9437,5.448,2
9442,19.8583,1
9450,176.971,1
9454,40.6427,1
9462,27.8953,1
9494,45.6002,1
9495,27.6016,1
9498,14.4664,1
9513,31.2265,2
9532,6.832,1
9534,6.4147,1
9547,2.2071,2
9548,5.0102,1
9551,12.6448,1
9596,1.6821,1
9597,2.0287,1
9613,2.7077,1
9635,2.4244,1
9659,4.3128,1
9681,5.4867,1
9700,4.685,1
9721,10.7193,1
9722,7.1039,1
9763,22.191,1
9776,2.8668,1
9784,10.7153,1
9792,3.1483,1
9806,3.0677,1
9808,34.3746,1
9824,1.5402,1
9827,1.5994,1
9836,8.1063,1
9842,31.4714,1
9864,15.2768,1
9869,3.8791,1
9881,5.367,1
9894,2.4161,1
9914,18.4896,1
9926,21.7439,1
9943,21.2963,1
9951,66.3013,1
9955,7.8117,1
9964,1.5637,1
9967,18.5333,1
9973,3.0034,1
9980,5.2969,1
9988,40.8131,1
9989,21.1366,1
9992,13.2923,1
10012,2.6941,1
10031,168.641,1
10037,7.9953,1
10051,1.8028,1
10057,5.7487,1
10061,20.2169,1
10062,18.311,1
10068,2.0188,1
10072,78.8943,1
10077,13.8512,1
10081,9.8498,1
10096,18.1543,1
10097,1.2811,1
10110,67.3547,1
10112,37.3652,1
10119,2.9763,1
10120,3.6149,1
10121,9.2858,1
10123,2.3248,1
10129,10.6623,1
10134,3.3257,2
10135,5.1482,1
10148,1.5397,1
10153,2.0609,1
10163,1.3957,1
10189,23.9425,1
10190,53.5976,1
10202,23.5068,1
10212,30.0828,1
10228,2.8628,1
10232,3.0161,1
10249,4.8674,1
10266,3.8222,1
10271,9.1385,1
10288,6.4858,1
10290,5.8839,1
10292,3.6679,1
10294,28.8305,1
10308,2.1978,1
10332,2.5249,1
10335,17.7776,1
10352,1.843,1
10359,6.7797,1
10370,3.9806,1
10371,87.5134,1
10375,2.631,1
10410,6.1916,1
10420,5.1229,1
10427,4.4054,1
10456,4.3025,1
10472,12.3773,1
10476,8.4592,1
10485,28.119,1
10540,12.8994,1
10546,6.3979,1
10550,11.9837,1
10593,9.1814,1
10606,35.5665,1
10614,2.4349,1
10638,5.6938,1
10657,7.0007,1
10661,5.6258,1
10673,2.0629,1
10679,8.477,1
10695,7.3365,1
10722,14.9674,1
10724,9.0594,1
10733,6.1869,1
10744,11.624,1
10773,1.1868,1
10792,38.7644,1
10811,3.8049,1
10817,63.6335,1
10819,11.5368,1
10822,3.86,1
10830,7.4659,1
10833,13.7485,1
10838,56.0101,1
10839,3.6683,1
10841,25.4067,1
10844,16.9698,1
10855,1.4459,2
10857,12.5388,1
10858,5.9235,1
10877,3.8476,1
10883,8.5918,1
10888,3.5699,1
10896,5.9443,1
10911,1.616,1
10935,5.8585,1
10949,6.1597,1
10969,4.7031,1
10984,94.2823,1
10994,1.4192,1
10996,15.8867,1
11004,23.2584,1
11047,5.9824,1
11048,4.1575,1
11082,6.4885,1
11095,34.5774,1
11100,3.9088,2
11111,36.3924,1
11119,2.4269,1
11131,5.1606,1
11137,4.0829,1
11144,12.3373,1
11147,2.7843,1
11149,1.5015,1
11157,66.7109,1
11171,2.8667,1
11180,3.7548,1
11198,9.5102,1
11204,5.9109,1
11205,34.5815,1
11214,9.6775,1
11234,14.7191,1
11243,20.9534,1
11248,1.934,1
11252,13.9911,1
11271,2.1717,1
11278,14.9788,1
11288,1.4746,1
11292,1.947,1
11296,8.8753,1
11334,169.118,1
11343,13.3633,1
11370,1.5721,1
11435,2.4221,1
11443,9.8868,1
11447,11.1804,1
11455,2.2118,1
11464,8.6119,1
11482,3.1714,1
11508,9.7092,1
11517,4.9015,1
11519,33.8156,1
11531,30.8939,1
11538,31.1119,1
11543,4.6524,1
11545,1.8056,2
11546,52.8006,1
11563,16.7934,1
11597,5.1572,1
11598,1.1421,1
11611,20.4111,1
11613,3.2968,1
11617,2.8257,1
11619,7.0129,1
11646,10.6828,1
11650,3.4276,1
11655,7.137,1
11657,14.1961,1
11662,4.2282,1
11668,4.9417,1
11681,28.3486,1
11700,10.5738,1
11709,28.174,1
11714,79.5102,1
11718,7.2222,1
11719,3.0624,1
11720,9.3313,1
11723,14.2606,1
11724,22.012,1
11726,101.012,1
11728,2.7618,1
11733,17.1736,2
11740,19.5707,1
11747,86.4653,2
11766,9.8851,1
11767,2.8211,1
11773,2.9557,1
11778,202.438,1
11780,2.4939,1
11781,4.3151,1
11789,2.304,1
11800,5.5257,1
11808,42.7497,1
11810,29.0001,1
11815,21.0606,1
11837,363.097,1
11848,87.6119,1
11884,354.928,1
11916,335.086,1
11924,17.8579,1
11930,33.8391,2
11936,15.7815,1
11943,2.959,1
11949,1.9673,1
11975,21.9324,1
11989,28.808,2
11990,10.0861,2
11991,26.5202,1
11995,3.5158,1
12011,8.6496,1
12026,12.8402,1
12034,7.575,1
12042,7.7516,1
12043,10.7352,1
12045,10.8678,1
12048,5.6547,1
12055,1.0,1
12065,6.2966,1
12101,10.4966,1
12103,6.2153,1
12104,12.2478,1
12111,51.5852,1
12112,2.8972,1
12115,31.6583,1
12125,2.6098,1
12128,15.503,1
12131,32.0815,1
12138,7.9703,1
12142,2.0393,2
12151,11.1256,1
12160,8.7014,1
12168,2.0244,1
12183,1.7065,1
12251,2.5502,1
12253,6.0698,1
12256,5.357,1
12267,5.7472,1
12271,16.6437,1
12288,26.011,1
12290,32.2214,1
12298,12.1506,1
12303,2.951,1
12304,5.9125,1
12316,1.0,1
12318,7.549,1
12324,4.2389,1
12330,4.7372,1
12333,2.0659,1
12345,14.6949,1
12357,17.3636,1
12372,7.4901,1
12376,3.102,1
12405,45.6654,1
12409,9.6332,1
12417,11.5105,1
12429,4.8957,1
12430,3.1161,1
12433,4.9793,1
12434,5.3933,1
12442,113.386,1
12460,7.269,1
12470,11.5447,1
12509,2.4721,1
12514,10.3506,1
12518,10.3896,2
12519,34.0886,1
12529,9.9342,1
12540,19.0838,1
12558,2.8637,1
12566,5.1272,1
12575,5.5833,1
12580,4.0833,1
12612,1.9814,1
12620,12.2957,1
12630,2.9207,1
12643,29.7415,1
12661,26.1875,1
12690,18.2562,1
12692,2.4235,1
12694,7.1118,1
12697,12.8465,1
12711,4.2213,1
12720,1.0,2
12728,6.1867,2
12753,5.8637,1
12763,2.6788,1
12769,1.9058,1
12773,15.1173,1
12778,3.8193,1
12780,5.6634,1
12782,1.0,1
12785,6.0983,1
12787,16.6118,1
12788,6.6804,1
12789,1.0,1
12791,30.0674,1
12798,1.0,1
12804,1.0,1
12819,3.8801,1
12828,5.9215,1
12846,27.0485,1
12856,17.5215,1
12888,1.0,1
12897,7.7009,1
12911,13.9105,1
12917,21.594,1
12922,2.945,1
12936,11.6279,1
12942,2.5453,1
12946,5.5399,1
12949,4.2352,1
12979,47.7063,1
12986,1.8238,2
12991,2.0089,1
12995,1.0,1
13003,12.4226,1
13010,47.3438,1
13014,1.0,1
13020,3.7039,2
13030,13.37,1
13049,34.6187,1
13058,1.0,1
13060,2.1178,1
13075,5.4047,1
13076,6.3961,1
13106,1.9461,1
13109,32.5096,1
13113,2.9293,1
13116,8.152,1
13120,1.0,1
13152,3.3486,1
13164,83.7362,1
13183,11.4191,1
13207,9.8394,1
13215,2.5169,1
13222,15.3515,1
13230,3.4338,1
13322,2.6833,1
13330,27.6988,1
13333,1.0,1
13366,5.0343,1
13374,5.2439,1
13419,4.5503,1
13439,1.0,1
13442,2.9804,1
13445,10.893,1
13467,78.3719,1
13479,13.9078,1
13483,3.7246,1
13496,10.5726,1
13506,2.7114,2
13507,5.7195,1
13508,3.9725,1
13510,1.9878,1
13552,6.901,1
13568,2.3358,1
13581,5.2145,1
13582,30.2275,1
13588,4.8703,1
13596,1.9256,1
13601,1.9036,1
13607,5.2129,1
13620,2.0658,1
13645,1.7561,1
13650,28.4787,1
13661,81.4564,1
13671,14.0054,1
13683,22.6995,1
13689,9.3986,1
13693,74.0829,1
13712,39.5981,1
13730,5.9464,2
13733,6.7836,1
13770,2.8703,1
13777,15.9153,1
13786,7.0736,1
13790,3.3874,2
13799,4.4234,1
13803,3.8343,1
13823,3.4979,1
13825,3.8501,1
13844,25.4013,1
13848,15.9591,1
13860,7.4289,1
13862,10.4451,1
13888,6.236,1
13895,10.3044,1
13898,42.0837,1
13903,7.3535,1
13906,34.3546,1
13911,10.1272,1
13955,57.1926,1
13957,6.3923,1
13968,6.8281,1
13973,24.5182,1
13978,68.5632,1
13982,17.9359,1
13997,5.6614,1
14001,3.1642,1
14009,2.3014,1
14013,2.6393,2
14035,53.6235,1
14053,19.5399,1
14062,45.5955,1
14072,11.2029,1
14081,8.3311,1
14086,34.432,1
14090,3.2778,1
14113,37.7699,1
14118,2.5609,1
14121,12.1225,1
14130,1.0,1
14138,19.8784,1
14145,6.2048,1
14169,31.2876,2
14186,11.7678,1
14192,3.3803,1
14198,24.5729,1
14206,5.1025,1
14210,2.6742,1
14212,2.0,1
14213,3.2606,1
14227,4.8983,1
14237,42.334,1
14249,2.7946,1
14279,3.5132,1
14301,1.3398,1
14303,4.1698,1
14316,1.8191,1
14317,2.3425,1
14321,1.884,1
14348,4.1257,1
14354,8.5049,1
14379,2.566,1
14383,1.9079,1
14395,2.0029,1
14396,6.2975,2
14414,1.7645,1
14416,5.3556,1
14417,4.2181,1
14427,4.2597,1
14431,3.7221,1
14447,34.5125,1
14451,21.8955,1
14475,1.6043,2
14483,65.01,1
14486,4.0615,1
14498,10.259,1
14515,8.8177,1
14536,8.5835,2
14540,32.1419,1
14615,2.0072,1
14619,6.8716,1
14623,4.5005,1
14625,33.2325,1
14631,10.7736,1
14632,12.7076,1
14649,16.5859,1
14658,4.3194,1
14663,78.0797,1
14669,6.9558,1
14672,11.4941,2
14675,10.3586,1
14676,5.3053,1
14677,3.0725,1
14695,4.9778,1
14698,10.8466,1
14713,1.0,1
14725,25.166,1
14728,12.4333,1
14730,3.9922,1
14754,2.9091,1
14759,4.1458,1
14785,91.6198,1
14793,7.3717,1
14794,1.0,1
14795,75.5903,1
14815,4.256,1
14822,1.0,1
14835,5.3172,1
14849,29.613,1
14860,5.2139,1
14872,1.7635,1
14896,25.9634,1
14897,2.7384,2
14906,3.6779,1
14913,1.9972,1
14926,6.4518,1
14928,6.6545,1
14929,5.1262,1
14941,4.7573,1
14958,12.7554,1
14960,4.9368,1
14978,5.8342,2
14980,1.9654,1
15050,2.1745,2
15082,22.3908,1
15086,5.638,1
15100,3.3995,1
15129,29.657,1
15136,9.8195,1
15139,7.4799,1
15148,5.5874,1
15159,31.6673,1
15161,3.0,1
15193,1.6889,1
15199,1.7437,1
15207,3.6679,1
15221,6.5405,1
15227,5.5068,1
15233,6.29,1
15234,6.5393,1
15240,4.1029,1
15251,3.6979,1
15254,3.4224,1
15262,18.4955,1
15282,3.6249,1
15297,2.5712,1
15345,7.8474,1
15352,57.4713,1
15373,5.844,1
