user_id,user_score,user_freq
714,39.2859,2
719,503.775,1
722,1881.31,1
725,9.322,1
726,1012.53,3
730,58.3345,1
731,201.123,1
739,7.3807,1
740,111.403,1
744,392.489,1
746,23.6633,1
748,5.1851,1
749,5.0011,1
752,1.7399,1
756,17.3084,2
772,2609.06,1
784,1.8473,1
785,18.8923,1
791,19.3414,1
792,105.852,1
796,111.459,1
800,595.824,1
802,3210.71,1
803,444.019,1
808,3.3025,1
812,114.584,1
819,161.593,2
822,468.406,2
833,478.139,1
835,34.8463,2
836,21.077,1
839,279.446,1
844,218.822,2
847,701.805,2
848,66.4484,1
850,643.271,1
855,12.3684,1
863,4.7166,1
865,558.691,1
866,322.871,1
867,197.948,1
872,86.3602,1
874,806.582,1
878,48.4143,1
881,787.021,1
887,427.005,1
888,193.636,1
890,125.083,2
891,17.3692,1
892,16.371,1
894,23.8476,1
899,35.4818,1
900,31.757,1
902,400.229,1
903,7.4738,1
904,91.5784,2
910,17.0152,2
912,201.403,1
914,153.08,2
915,2.6083,1
917,45.5849,1
919,615.51,2
921,88.3968,2
926,503.136,2
927,458.604,1
929,68.5243,2
935,22.9314,1
944,5.5589,1
946,2.9529,1
951,931.199,1
953,2.7914,1
958,45.1089,1
961,4.741,1
966,1364.5,1
967,1.6437,1
986,16.5826,1
998,53.2624,1
1007,619.208,1
1008,384.381,1
1010,184.88,2
1012,1010.44,1
1016,320.805,1
1017,4.6822,1
1018,651.804,1
1028,31.4708,2
1029,73.6322,1
1033,53.2121,2
1036,1396.76,2
1045,53.1546,1
1048,56.6028,1
1052,78.7292,1
1058,6.5996,1
1062,1.7908,2
1063,684.203,2
1066,4.2289,3
1070,176.38,2
1071,24537.0,1
1075,10.1713,1
1082,10.5389,1
1087,81.5397,1
1088,452.592,1
1089,5.8995,1
1093,2.5188,1
1100,6.2466,1
1101,217.222,4
1104,91.9472,1
1112,684.902,1
1115,3.8163,2
1116,3.482,1
1127,66.6408,2
1134,14.4024,1
1135,166.166,1
1138,121.427,1
1142,35.9808,1
1143,54.2108,1
1148,113.186,1
1149,133.161,1
1150,94.6424,1
1151,21.505,1
1152,192.327,2
1156,251.107,2
1159,227.315,2
1163,90.7732,1
1169,69.1833,1
1172,12.5655,1
1176,237.762,1
1179,955.402,2
1181,954.807,1
1182,1866.54,1
1185,1055.87,1
1187,601.682,2
1191,50.2523,1
1195,24.8722,1
1197,3.9654,1
1218,434.385,1
1230,11.5023,1
1231,8.6442,1
1232,667.13,2
1236,58.3839,1
1243,933.185,3
1244,3630.09,1
1246,518.443,1
1247,97.0008,1
1248,58.9768,2
1254,94.2298,1
1255,1.9484,1
1257,400.164,2
1265,402.031,1
1267,449.631,2
1273,1989.23,1
1275,238.558,1
1284,23.2043,1
1292,38.3411,1
1299,12.1012,1
1304,14.1608,1
1314,38.7071,1
1323,5.1908,2
1333,108.011,1
1334,98.356,1
1336,7.7256,1
1339,39.8821,1
1343,16.4722,1
1348,41.7086,3
1349,8.9405,1
1353,18.9371,1
1359,14.8195,1
1365,28.9384,2
1368,1904.67,1
1374,76.9501,1
1380,74.2805,1
1381,71.0093,1
1383,64.9782,1
1384,430.399,1
1391,15.8136,2
1392,12.4521,1
1396,2.2784,1
1397,20.6243,1
1426,53.2316,1
1433,6.7015,3
1436,15.0969,1
1442,55.0519,1
1449,11.4576,3
1453,5.4549,2
1455,29.7453,1
1461,161.968,2
1465,13.1932,1
1479,13.7103,1
1480,82.7912,1
1486,4.5096,1
1489,2356.72,1
1490,2272.84,1
1494,181.667,1
1511,5.6317,1
1518,25.1651,1
1522,292.381,1
1546,12.7032,1
1555,17.539,1
1556,148.364,1
1557,19.7347,1
1558,12.515,1
1559,15.9633,1
1579,4.3032,1
1580,157.04,1
1583,60.9167,1
1593,149.927,1
1600,436.475,1
1612,108.979,1
1620,4.7819,1
1621,17.7857,1
1624,104.938,1
1628,82.9959,1
1631,95.4123,1
1642,293.948,1
1655,22.1947,2
1656,195.804,1
1661,143.557,2
1667,152.392,1
1671,9.5876,1
1672,77.2278,1
1676,14.0794,1
1679,314.513,2
1681,22.1176,2
1686,16.1835,1
1688,139.75,1
1690,71.4481,1
1709,256.82,1
1710,85.2152,1
1712,54.3456,1
1715,116.383,3
1724,23.6199,1
1726,12.0677,1
1733,59.9371,2
1735,215.257,1
1737,16.3527,1
1740,10.0812,2
1750,249.448,1
1755,33.4601,1
1760,13.86,1
1767,460.384,1
1774,35.5175,1
1775,27.1492,1
1778,43.2033,1
1779,100.731,1
1780,23.4036,1
1786,34.1984,1
1788,44.7159,1
1789,111.818,2
1796,136.552,2
1808,507.69,1
1809,24.8116,2
1813,387.708,1
1817,8.2046,1
1819,797.266,1
1820,290.045,1
1822,411.507,1
1827,7.3642,1
1829,26.4784,1
1830,100.146,2
1834,560.222,1
1836,163.075,2
1837,137.426,1
1840,12.0728,1
1841,224.523,2
1843,108.723,1
1845,3837.39,2
1846,145.757,1
1848,83.65,1
1850,289.082,1
1852,49.0845,1
1853,186.663,1
1855,49.0126,1
1857,17.8874,1
1865,68.4621,1
1867,138.16,1
1871,81.2649,1
1883,113.294,1
1884,28.4246,1
1886,183.579,1
1887,301.336,1
1890,298.475,3
1891,203.785,2
1894,41.1951,1
1900,10.4473,1
1910,579.282,1
1915,98.7964,1
1918,20.6968,1
1919,12.3442,1
1928,29.0152,1
1933,151.097,2
1936,10.4196,1
1942,13.1651,1
1943,19.5586,2
1945,13.2464,2
1948,4.4595,1
1958,744.566,1
1962,15.319,1
1965,18.8546,1
1967,254.703,1
1968,61.2725,2
1979,41.2284,1
1980,13.6759,1
1982,38.2037,1
1983,2003.46,1
1997,157.225,1
1999,691.034,2
2003,25.6698,1
2005,10.8972,1
2008,9.3155,1
2021,22.5833,1
2027,8.5803,1
2041,3.59,1
2047,8.8085,2
2049,305.249,1
2056,160.336,1
2059,52.3155,2
2063,16.3491,1
2069,6.4763,2
2070,9.8597,1
2071,13.2949,1
2075,284.098,3
2078,63.2567,1
2085,188.425,1
2088,29.323,1
2098,19.4596,1
2099,183.727,2
2102,16.3444,1
2104,15.4706,1
2105,239.218,1
2106,38.7023,1
2108,23.5783,1
2110,48.7517,1
2113,18.2144,2
2118,97.0823,1
2121,298.062,1
2123,75.8942,1
2124,46.1989,1
2129,21.8325,1
2131,273.76,1
2134,839.369,1
2145,26.8421,1
2146,16.5614,1
2149,153.442,1
2150,22.6389,1
2153,180.715,1
2156,11.1178,1
2157,31.7909,1
2159,21.1247,1
2172,293.275,2
2178,27.5013,1
2180,10.8334,1
2181,27.6028,1
2190,42.8423,1
2199,11.0977,1
2208,102.79,1
2213,241.582,1
2215,37.2393,1
2217,32.8226,1
2221,64.3289,2
2230,37.6088,2
2232,246.749,2
2237,262.523,2
2238,109.066,1
2241,24.1507,1
2243,101.163,1
2245,891.643,1
2247,201.725,1
2253,37.0278,1
2270,2.6753,1
2277,26.0072,1
2278,48.3928,1
2280,24.5965,1
2285,99.6249,2
2291,24.8455,1
2298,15.5371,1
2299,138.168,1
2300,87.786,1
2307,92.4727,1
2310,55.9182,1
2313,95.2503,1
2316,1948.15,1
2323,11.5977,1
2338,27.0508,2
2349,122.649,1
2353,41.9505,2
2355,149.287,1
2356,87.2855,2
2358,28.0031,1
2361,8.3196,1
2371,49.2128,1
2373,78.9243,2
2377,17.704,1
2379,4.9772,2
2393,22.7907,1
2394,132.113,1
2395,36.7227,1
2396,44.3955,1
2400,99.0601,1
2402,20.2946,1
2405,176.096,1
2407,73.9395,1
2409,6.9901,1
2413,13.715,2
2416,128.53,1
2417,63.3152,1
2420,1330.66,1
2421,6.9025,1
2433,274.178,1
2435,14.0252,1
2438,2.7041,1
2439,54.0255,1
2450,68.8696,1
2466,22.9556,1
2467,44.383,1
2473,297.506,1
2479,307.078,1
2480,39.7398,1
2487,55.263,2
2495,77.7986,1
2497,98.2206,1
2499,126.981,1
2501,23.3254,1
2506,42.8466,1
2509,16.7395,1
2519,271.631,1
2520,100.155,1
2524,34.4111,2
2528,142.577,1
2530,32.516,1
2532,34.138,1
2538,2198.84,1
2545,9.0149,1
2548,1806.43,1
2555,32.3399,1
2559,548.23,2
2562,41.689,1
2566,76.6413,2
2569,141.69,3
2573,11.5268,1
2574,129.417,1
2579,41.4669,1
2581,5.8713,1
2584,116.294,1
2592,18.4676,1
2594,62.4048,1
2599,166.113,1
2603,194.466,1
2604,35.5713,1
2612,11.0424,1
2615,15.0203,1
2622,49.423,1
2626,15.0651,1
2629,92.7616,1
2632,3760.87,1
2636,112.108,1
2642,45.6128,1
2647,22.5802,1
2652,25.8138,1
2654,44.722,1
2658,87.2506,1
2661,1337.39,1
2662,4.7922,1
2663,12.1564,1
2666,45.2152,1
2669,61.5307,2
2670,25.1123,1
2674,35.0111,1
2675,111.139,1
2677,58.5099,1
2680,21.567,1
2681,13.363,1
2685,35.4475,1
2688,1.441,1
2689,299.541,4
2692,73.0691,1
2695,76.6763,1
2699,317.134,1
2702,86.6767,1
2703,70.0326,1
2704,21.6298,2
2706,39.1406,1
2708,441.733,2
2711,330.354,1
2714,61.5094,2
2716,64.0161,2
2717,60.4922,1
2718,11.2963,2
2729,37.0712,1
2734,53.7485,1
2735,22.2485,1
2740,7.1587,1
2745,17.9721,1
2749,21.5231,1
2750,41.3142,1
2751,17.2351,1
2752,45.1959,1
2754,76.0487,1
2755,24.9286,1
2756,42.0254,1
2761,171.381,1
2763,58.7392,1
2768,44.3042,1
2774,720.144,1
2776,25.6736,1
2780,30.7662,1
2782,2234.19,1
2796,34.027,2
2797,20.2292,1
2809,269.51,2
2810,957.59,1
2817,104.776,1
2820,499.786,1
2823,13.1396,1
2825,212.36,1
2826,8.5635,1
2827,37.093,2
2833,26.2271,2
2838,4.5104,1
2841,52.7416,1
2842,41.9028,2
2843,24.6124,1
2844,1486.14,1
2850,93.8335,1
2851,16.0863,2
2854,4.7083,1
2855,124.597,1
2859,17.4392,1
2860,27.8564,1
2876,9.8134,1
2880,55.2187,1
2883,8.2614,1
2900,838.718,2
2901,8.1275,1
2903,75.2996,1
2904,43.4589,1
2914,10.1677,1
2918,6.2161,1
2920,10.45,2
2943,130.679,1
2946,26.1609,1
2958,3.0173,1
2975,51.2447,1
2976,6.6208,2
2982,602.498,1
2986,18.9364,1
2999,30.9135,2
3002,23.8316,1
3004,24.3887,1
3008,453.774,1
3009,832.299,1
3011,23.4124,1
3017,74.1939,1
3024,136.06,1
3025,196.532,1
3028,38.5764,1
3043,1.973,1
3049,4.5392,1
3051,20.4803,2
3054,9.6867,1
3056,54.4682,1
3057,44.9223,1
3059,19.2968,1
3063,25.4048,1
3064,77.4719,1
3075,15.1661,1
3088,5.4991,1
3091,10.3331,1
3092,2.4417,1
3099,1838.11,1
3106,72.0754,1
3109,12.8425,1
3118,11.4632,1
3120,97.7919,1
3128,72.9601,1
3131,13.166,1
3139,183.941,1
3151,11.1504,1
3154,152.806,1
3162,1954.93,2
3164,9.9242,1
3165,6.607,1
3167,93.3593,1
3168,476.191,2
3171,126.867,1
3174,4.2393,1
3175,16.9612,1
3176,46.5156,1
3183,6.3148,1
3188,30.6294,1
3189,85.311,1
3190,53.023,1
3191,58.736,1
3200,32.1854,1
3202,3.5264,1
3203,1.6116,1
3211,197.939,1
3212,23.3887,2
3213,15.7224,1
3217,287.121,1
3219,408.652,1
3220,740.257,1
3221,318.659,1
3225,261.928,1
3232,34.6429,1
3263,3.6786,1
3277,75.1084,1
3288,15.0384,1
3289,9.0249,1
3290,16.6376,1
3317,19.1751,1
3319,32.8989,1
3331,6.9165,1
3346,2.5937,2
3350,6.7147,1
3358,109.087,1
3360,276.33,1
3367,41.3771,2
3369,26.0567,1
3379,19.288,1
3383,27.8448,1
3389,8.1427,1
3393,5.6585,1
3394,218.429,1
3397,50.2742,1
3404,45.0043,1
3405,454.373,1
3419,55.1575,1
3420,53.3936,1
3422,103.79,1
3423,30.8504,1
3428,12.945,1
3431,18.093,1
3433,189.866,1
3435,4.9659,1
3438,315.702,1
3450,251.296,1
3451,8.5159,1
3467,57.8177,1
3474,59.1136,1
3476,21.2171,1
3479,78.4501,1
3481,187.115,1
3482,1338.58,1
3487,35.8327,1
3493,119.093,2
3498,47.0721,1
3500,160.093,1
3501,13.156,1
3502,11.5353,1
3503,194.17,2
3506,149.51,1
3509,28.5636,1
3511,551.384,1
3537,289.888,1
3538,48.3353,1
3539,1.7892,1
3540,63.6142,1
3548,101.367,1
3549,277.581,1
3552,3.7225,1
3555,345.26,1
3558,149.451,1
3563,27.073,2
3574,23.4156,1
3589,163.536,2
3590,11.0826,1
3595,5.4262,1
3604,388.684,1
3608,10.1067,1
3616,57.1931,1
3624,28.3134,1
3625,28.4495,1
3627,2.632,1
3630,81.736,1
3633,2.7231,1
3644,3.9596,1
3645,42.3613,1
3647,120.546,1
3649,8.8583,1
3650,51.5319,1
3656,66.3545,1
3657,8.287,1
3661,1.4508,1
3671,69.6672,1
3672,6.6422,1
3679,20.0737,1
3691,50.783,1
3694,27.6001,1
3697,9.7293,2
3699,49.1809,1
3703,17.5982,1
3709,104.239,1
3711,43.9767,2
3722,9.6483,1
3726,2.711,1
3728,214.859,1
3729,29.7796,1
3734,15.1136,1
3740,139.058,3
3742,76.131,1
3743,38.6304,1
3750,201.833,1
3753,4.6926,1
3758,9.596,1
3759,19.102,1
3762,14.3468,1
3764,8.7593,1
3770,73.1034,1
3771,14.4685,1
3772,50.7504,2
3782,11.4394,1
3784,37.8056,1
3789,60.534,2
3802,722.315,2
3803,842.925,1
3807,233.855,1
3808,90.6213,1
3810,27.0445,1
3811,132.88,1
3814,1.8007,1
3818,12.385,1
3820,6.6465,1
3830,67.8579,1
3832,19.3708,1
3837,153.842,1
3841,12.9828,1
3848,668.978,2
3851,81.1789,1
3862,165.455,2
3869,143.144,1
3875,12.4489,1
3876,48.4731,1
3878,9.6029,1
3884,20.3259,1
3901,107.421,1
3904,60.3488,1
3905,3.3915,1
3908,390.877,1
3911,18.8016,1
3913,28.9974,1
3923,83.7264,1
3929,74.2285,1
3936,45.03,1
3940,10.7927,1
3941,412.068,1
3951,12.0693,1
3957,117.469,1
3959,553.251,1
3963,7.3719,1
3969,155.369,2
3973,773.622,1
3979,4.2136,1
3988,17.8426,1
3996,121.939,1
3999,200.171,1
4007,211.107,2
4009,47.4773,1
4010,132.008,2
4012,279.178,2
4013,13.5372,1
4017,20.4263,1
4020,89.1431,1
4021,35.9373,3
4027,3.2592,1
4034,46.254,1
4035,39.3803,2
4036,38.9305,1
4037,7.5722,2
4042,27.3416,1
4056,12.2563,1
4057,25.8862,1
4063,67.9371,1
4070,6.9965,1
4075,62.2049,1
4078,19.5074,1
4082,1040.59,1
4086,61.809,1
4091,28.1631,1
4101,3.996,1
4104,11.4758,1
4116,3.5777,1
4117,105.853,1
4121,42.7083,1
4122,120.103,1
4124,50.729,1
4129,1.832,1
4132,3.0969,1
4133,7.1499,1
4141,709.821,2
4144,205.608,1
4154,54.4131,1
4160,40.7283,2
4169,6.1061,2
4172,2.9351,1
4178,108.103,1
4187,9.4698,1
4188,282.623,1
4190,110.669,2
4193,124.09,1
4196,199.884,1
4204,12.2722,1
4208,42.5662,1
4216,44.0874,1
4229,145.609,1
4236,42.8645,1
4237,50.8434,1
4240,142.253,1
4244,272.75,2
4259,409.958,1
4265,71.6742,1
4268,49.488,1
4270,5.7641,1
4277,13.9521,2
4280,86.8347,1
4282,42.1575,1
4293,555.667,1
4294,72.8761,1
4303,767.024,1
4305,466.554,1
4314,179.939,1
4316,89.5418,2
4320,215.022,1
4322,62.0547,1
4323,103.269,1
4324,103.93,1
4333,182.405,1
4342,42.8453,1
4348,9.9213,1
4349,55.0153,1
4350,6.6867,1
4351,393.084,1
4357,6.5918,1
4360,3.5585,1
4370,6.1634,1
4374,6.8919,1
4384,139.225,1
4392,13.0632,1
4395,41.7732,1
4399,57.2421,1
4407,31.529,2
4414,20.8792,1
4422,35.0248,1
4423,5.7241,1
4425,18.5268,1
4435,252.377,1
4441,35.76,1
4443,714.506,1
4456,394.17,1
4457,8.4424,1
4458,25.0441,1
4460,2.882,1
4461,8.1802,1
4463,119.535,1
4471,2.0539,1
4486,54.4955,1
4488,160.161,2
4490,9.465,1
4491,40.1942,1
4510,17.5915,1
4511,55.5013,1
4513,32.8556,1
4523,25.4543,1
4526,65.9703,1
4529,24.0085,1
4536,39.0987,1
4537,25.2766,2
4548,25.1592,1
4550,7.4461,1
4553,133.557,1
4555,421.22,2
4556,28.0622,1
4557,39.3536,1
4559,17.0248,1
4563,87.7466,1
4566,53.6183,1
4571,56.2298,1
4572,7.7737,1
4578,53.6063,1
4580,13.8428,2
4581,2.9731,1
4587,2.3633,1
4609,26.5664,1
4610,58.7934,1
4622,177.405,1
4623,433.617,1
4626,7.4511,1
4629,2.9542,1
4631,2.4215,1
4633,26.3193,1
4639,48.718,1
4649,2.3952,1
4650,4.4313,1
4653,205.473,1
4658,11.4177,2
4660,14.7969,1
4667,285.735,1
4682,120.22,2
4683,5.1558,1
4693,66.1645,2
4694,71.2702,1
4700,9.1077,1
4702,55.2643,1
4703,67.4754,1
4706,17.8046,1
4708,56.6184,1
4714,14.2245,1
4718,2816.85,1
4722,29.5363,1
4723,87.6995,1
4728,279.583,1
4729,185.838,1
4732,82.1331,1
4733,413.868,1
4735,1087.22,1
4742,53.8641,1
4744,101.751,1
4751,227.218,1
4755,19.9458,2
4765,104.757,1
4766,24.2414,1
4769,8.9425,1
4774,76.0675,1
4775,82.813,1
4783,151.077,1
4785,70.1521,1
4786,90.2805,1
4794,28.743,1
4796,46.3331,1
4798,65.845,1
4800,145.301,1
4803,43.1914,1
4804,58.3064,1
4805,269.931,1
4807,30.5677,2
4809,45.4577,1
4811,38.1713,2
4816,25.3962,1
4822,41.1814,1
4824,72.3596,1
4825,15.766,1
4838,109.019,1
4842,139.065,3
4846,27.3933,1
4847,156.295,1
4854,165.605,2
4855,52.0738,1
4856,352.27,2
4859,49.3184,1
4877,174.172,2
4889,960.422,1
4890,41.9165,1
4897,779.37,1
4900,92.4321,2
4901,35.4944,1
4902,218.009,1
4903,77.5009,1
4904,375.79,1
4911,47.8876,1
4913,113.794,1
4919,89.4963,1
4921,408.559,2
4923,18.4905,1
4926,201.268,2
4927,73.7084,1
4928,69.8546,1
4933,22.7787,1
4935,1318.48,1
4941,33.3649,2
4942,473.395,1
4946,365.536,2
4947,114.484,1
4954,30.641,1
4956,26.888,1
4957,65.9905,2
4958,645.833,1
4959,103.667,1
4960,49.9337,1
4962,88.7631,2
4963,602.539,1
4967,18.4771,1
4968,22.0067,1
4973,70.3295,1
4974,123.169,1
4984,10.8035,2
4985,40.4692,1
4989,122.12,1
4990,65.0434,1
4999,20.397,1
5000,122.281,1
5001,51.4595,2
5003,27.6623,1
5004,106.98,2
5006,15.5574,1
5010,68.3753,1
5012,9.6505,1
5014,3.758,1
5017,1.8685,1
5025,7.6613,1
5027,61.9031,2
5028,19.461,1
5035,243.1,1
5036,3.3745,1
5037,500.826,1
5049,29.3706,2
5059,231.343,1
5072,259.739,1
5079,8.534,1
5086,105.699,2
5090,4.1041,1
5103,63.4764,1
5107,6.1692,1
5117,7.7801,1
5134,249.149,1
5139,247.935,2
5145,4.2327,1
5146,94.8533,1
5161,9.0837,1
5163,7.802,1
5164,13.0814,1
5169,30.7367,2
5171,69.3542,1
5172,58.1939,1
5175,78.7397,1
5183,39.0912,1
5186,6.5402,1
5191,11.5074,2
5192,11.0509,1
5198,43.3008,1
5200,14.431,1
5203,548.178,1
5205,568.895,1
5211,17.9791,1
5214,8.9815,1
5230,15.1048,1
5237,95.0577,1
5255,18.1262,2
5265,10.6847,1
5270,4.8455,1
5280,6.7097,1
5284,7.9034,1
5286,2.8032,1
5296,8.1552,1
5303,5.552,1
5305,23.9137,1
5308,4.8048,1
5309,11.0289,1
5314,6.5082,1
5320,8.9526,1
5321,1.8918,1
5323,1.936,1
5328,3.9478,1
5330,7.6252,2
5338,3.3036,1
5344,26.2955,1
5352,6.9042,1
5370,16.8152,1
5386,2.3481,1
5390,35.1762,1
5397,2.8951,2
5407,2.9799,1
5415,9.5827,1
5419,4.4499,1
5428,22.0762,1
5430,74.4304,1
5434,56.9659,1
5438,8.9872,2
5442,20.2309,1
5447,97.5404,1
5448,14.0094,1
5449,21.9182,1
5451,94.9253,1
5453,41.5387,1
5459,55.3398,1
5462,183.81,1
5472,212.34,1
5474,5.406,1
5476,3.8646,1
5477,15.2627,1
5480,106.209,1
5483,5.8998,1
5487,95.6657,1
5495,78.0861,1
5496,51.7604,1
5497,22.6582,1
5498,10.8561,1
5500,103.827,1
5503,8.3597,1
5507,19.1868,2
5511,40.1013,1
5531,27.2283,1
5546,69.8953,1
5550,77.7418,1
5554,5.5581,1
5558,58.1176,1
5574,10.536,1
5579,27.4859,1
5582,46.0551,1
5584,194.004,1
5590,5.0445,1
5597,11.0991,1
5601,66.3058,1
5611,9.7984,1
5617,64.0412,1
5618,2.0288,1
5626,16.2091,2
5630,189.689,1
5631,6.7227,1
5633,8.464,1
5645,8.8918,1
5647,13.456,1
5661,10.9937,2
5662,39.3454,2
5663,5.5905,1
5664,8.4084,1
5674,33.7108,1
5678,15.8106,1
5680,19.6293,1
5682,6.7273,1
5684,24.3496,4
5687,9.3814,2
5694,25.6159,1
5696,15.0702,1
5698,190.409,1
5701,829.901,1
5707,35.2536,1
5711,3.3387,1
5712,35.5583,1
5718,10.3922,1
5721,19.7298,1
5727,74.6875,2
5731,10.6687,1
5734,73.8052,1
5735,5.2004,1
5737,73.0929,1
5743,8.8422,1
5753,177.223,1
5756,42.3318,1
5758,2.3918,1
5762,12.5278,1
5765,10.3056,1
5772,28.0227,1
5776,34.3774,2
5792,37.8024,1
5798,72.2066,2
5800,575.662,2
5818,68.8198,1
5820,16.686,2
5822,12.0992,1
5824,207.949,2
5826,386.382,1
5828,44.1637,1
5829,122.216,1
5838,88.221,1
5839,45.341,1
5842,22.2277,5
5843,3.2225,1
5852,16.1044,1
5860,457.492,2
5862,62.8538,1
5866,20.8648,1
5867,6.2655,1
5868,25.4019,1
5871,13.1963,1
5881,7.0523,2
5887,13.6445,2
5891,14.3345,2
5894,6.9895,1
5895,11.7557,1
5896,15.9799,1
5900,11.6439,1
5901,69.5221,2
5906,20.13,1
5915,6.0954,1
5923,17.3124,1
5925,267.686,1
5927,190.952,2
5929,224.634,1
5934,87.5254,1
5939,31.1639,1
5941,6.9319,1
5951,224.598,1
5952,49.5111,1
5960,194.749,1
5968,8.4675,2
5979,8.158,1
5980,13.6693,1
5982,25.7979,1
5995,1768.9,1
5999,43.081,1
6004,56.4216,1
6009,130.628,1
6011,8.0514,1
6012,10.0673,2
6020,8.0271,1
6025,97.1508,1
6035,20.2836,1
6042,10.1352,1
6047,15.9244,1
6052,35.6478,1
6054,78.782,1
6061,7.2437,1
6067,198.638,1
6069,14.8678,1
6076,9.1963,2
6077,16.7968,1
6084,5.822,1
6085,19.4791,1
6086,39.4796,1
6088,147.125,1
6092,4.9621,1
6095,37.8127,1
6099,13.096,1
6102,19.24,1
6105,36.3905,1
6108,49.3036,1
6112,55.1712,1
6115,38.9196,1
6122,15.035,1
6134,9.8516,1
6137,125.138,1
6139,310.115,2
6142,17.939,2
6147,98.8969,1
6149,10.5461,1
6150,11.8052,1
6157,64.7361,1
6159,5.9792,1
6163,21.2105,1
6173,14.4827,1
6176,35.9982,1
6179,13.9433,1
6180,84.2835,1
6181,13.2872,1
6191,25.9577,1
6198,4.8903,1
6199,31.3637,1
6201,29.6699,1
6202,11.2594,1
6218,12.2601,1
6227,3.323,1
6229,4.5196,1
6230,16.1656,1
6233,16.9478,1
6235,145.552,1
6236,50.3563,2
6238,4.6909,1
6253,5.5656,1
6263,9.3154,1
6264,2.7009,1
6267,525.158,1
6269,677.141,1
6279,96.9609,1
6280,8.8321,1
6285,7.991,1
6295,33.8267,2
6296,5.2494,1
6298,4.8528,1
6302,49.6215,1
6309,67.056,1
6311,2.3809,1
6313,12.7806,1
6314,80.0332,1
6321,66.9126,1
6322,160.57,1
6331,756.873,1
6341,56.4473,1
6349,91.8863,2
6357,12.1703,1
6359,12.9856,1
6366,11.7888,1
6370,20.8931,1
6371,215.029,1
6374,6.1797,1
6380,15.7669,2
6381,516.21,2
6382,141.598,1
6388,23.6433,1
6391,61.004,1
6394,16.4527,1
6397,139.499,1
6398,21.8149,1
6401,80.5263,1
6406,114.569,2
6407,227.667,1
6411,5.4792,1
6422,248.135,2
6426,244.987,2
6429,993.326,1
6430,63.1826,1
6439,3.6913,1
6444,61.6098,1
6446,26.243,1
6448,147.123,1
6449,9.0445,1
6455,109.688,2
6456,87.5856,1
6457,201.071,1
6458,142.625,1
6460,217.762,1
6465,189.702,2
6466,176.075,1
6467,8.4578,1
6471,72.2617,1
6474,263.483,1
6475,313.382,1
6483,4.759,1
6487,89.1924,1
6492,91.598,1
6497,130.195,1
6504,85.3953,2
6505,76.6213,1
6506,34.0854,1
6508,146.601,1
6509,11.128,1
6518,511.551,1
6520,36.0126,1
6522,20.0568,1
6536,201.595,1
6539,74.4084,1
6549,85.4985,1
6555,42.4987,1
6557,2.6616,1
6558,69.5972,2
6560,51.5349,1
