version,simulations,score
1,145,2870.37
1,146,2871.24
1,147,2872.17
1,148,2872.21
1,149,2872.83
1,150,2872.27
1,151,2872.68
1,152,2873.3
1,153,2873.12
1,154,2873.27
1,155,2873.04
1,156,2872.69
1,157,2873.62
1,158,2873.03
1,159,2873.35
1,160,2872.64
1,161,2873.71
1,162,2874.86
1,163,2873.39
1,164,2873.58
1,165,2874.9
1,166,2874.24
1,167,2873.47
1,168,2872.49
1,169,2873.46
1,170,2873.6
1,171,2874.18
1,172,2874.42
1,173,2875.23
1,174,2876.01
1,175,2875.49
1,176,2874.68
1,177,2874.91
1,178,2874.55
1,179,2875.03
1,180,2874.11
1,181,2875.22
1,182,2874.78
1,183,2875.49
1,184,2874.86
1,185,2874.29
1,186,2873.54
1,187,2872.93
1,188,2873.3
1,189,2873.2
1,190,2873.01
1,191,2872.68
1,192,2872.53
1,193,2872.45
1,194,2872.6
1,195,2872.21
1,196,2872.56
1,197,2871.89
1,198,2871.45
1,199,2870.36
1,200,2870.65
1,201,2870.19
1,202,2869.78
1,203,2870.33
1,204,2869.56
1,205,2869.1
1,206,2868.84
1,207,2867.67
1,208,2867.45
1,209,2867.13
1,210,2867.04
1,211,2867.06
1,212,2866.9
1,213,2867.82
1,214,2867.65
1,215,2868.61
1,216,2868.06
1,217,2867.5
1,218,2867.57
1,219,2867.37
1,220,2866.92
1,221,2867.16
1,222,2867.46
1,223,2867.31
1,224,2866.95
1,225,2866.95
1,226,2866.73
1,227,2866.93
1,228,2867
1,229,2867.01
1,230,2866.98
1,231,2867.23
1,232,2866.91
1,233,2866.91
1,234,2866.73
1,235,2866.24
1,236,2865.92
1,237,2865.64
1,238,2866.09
1,239,2866.03
1,240,2866.64
1,241,2865.71
1,242,2866.4
1,243,2866.07
1,244,2865.7
1,245,2866.22
1,246,2865.85
1,247,2865.9
1,248,2866.22
1,249,2865.85
1,250,2866.19
1,251,2866.16
1,252,2866.02
1,253,2865.66
1,254,2866.18
1,255,2866.24
1,256,2866.09
1,257,2866.63
1,258,2866.52
1,259,2866.04
1,260,2867.33
1,261,2868.02
1,262,2868.43
1,263,2869
1,264,2869.25
1,265,2868.85
1,266,2869.14
1,267,2869.24
1,268,2868.79
1,269,2868.86
1,270,2868.78
1,271,2869.14
1,272,2868.5
1,273,2869.33
1,274,2869.27
1,275,2868.95
1,276,2868.54
1,277,2868.77
1,278,2868.32
1,279,2868.31
1,280,2868.19
1,281,2868.03
1,282,2867.82
1,283,2867.66
1,284,2867.76
1,285,2867.86
1,286,2867.99
1,287,2868.72
1,288,2868.89
1,289,2869.01
1,290,2869.28
1,291,2868.63
1,292,2868.58
1,293,2869.16
1,294,2869.06
1,295,2869.16
1,296,2869.39
1,297,2869.69
1,298,2868.99
1,299,2868.52
1,300,2868.36
1,301,2868.11
1,302,2868.32
1,303,2867.34
1,304,2866.65
1,305,2866.64
1,306,2866.85
1,307,2867.09
1,308,2867.13
1,309,2866.94
1,310,2866.84
1,311,2867.24
1,312,2867.13
1,313,2866.89
1,314,2866.72
1,315,2866.26
1,316,2865.82
1,317,2866.08
1,318,2866.15
1,319,2866.14
1,320,2865.96
1,321,2866.27
1,322,2865.52
1,323,2865.76
1,324,2866.15
1,325,2865.86
1,326,2865.48
1,327,2865.09
1,328,2864.64
1,329,2865.32
1,330,2865.18
1,331,2865.22
1,332,2865.21
1,333,2865.26
1,334,2865.21
1,335,2865.07
1,336,2865.6
1,337,2865.84
1,338,2865.7
1,339,2865.5
1,340,2865.66
1,341,2865.87
1,342,2865.88
1,343,2866.05
1,344,2866.05
1,345,2866.38
1,346,2866.54
1,347,2866.59
1,348,2866.93
1,349,2866.52
1,350,2865.98
1,351,2866.04
1,352,2866.07
1,353,2865.85
1,354,2865.67
1,355,2865.25
1,356,2865.62
1,357,2865.61
1,358,2865.36
1,359,2865.56
1,360,2865.57
1,361,2865.75
1,362,2865.58
1,363,2865.28
1,364,2865.43
1,365,2865.42
1,366,2864.76
1,367,2864.63
1,368,2864.59
1,369,2864.4
1,370,2864.22
1,371,2864.05
1,372,2863.87
1,373,2864.08
1,374,2863.81
1,375,2863.69
1,376,2864
1,377,2863.92
1,378,2863.81
1,379,2863.72
1,380,2863.82
1,381,2863.68
1,382,2863.77
1,383,2863.91
1,384,2863.81
1,385,2863.88
1,386,2863.65
1,387,2863.29
1,388,2863.29
1,389,2863.1
1,390,2863.22
1,391,2862.98
1,392,2862.77
1,393,2862.8
1,394,2862.7
1,395,2863.03
1,396,2863.16
1,397,2862.72
1,398,2862.66
1,399,2862.12
1,400,2862.36
1,401,2862.89
1,402,2862.97
1,403,2863.61
1,404,2863.5
1,405,2863.62
1,406,2863.6
1,407,2864.01
1,408,2863.79
1,409,2863.56
1,410,2863.32
1,411,2862.9
1,412,2862.72
1,413,2863.24
1,414,2863.29
1,415,2863.29
1,416,2863.34
1,417,2862.91
1,418,2862.64
1,419,2862.23
1,420,2862.14
1,421,2862.22
1,422,2861.91
1,423,2861.8
1,424,2861.74
1,425,2861.89
1,426,2862.18
1,427,2862.37
1,428,2862.58
1,429,2862.34
1,430,2862.33
1,431,2862.79
1,432,2862.71
1,433,2863.03
1,434,2863.36
1,435,2863.09
1,436,2862.77
1,437,2862.5
1,438,2862.92
1,439,2862.77
1,440,2863.07
1,441,2862.91
1,442,2863.64
1,443,2863.3
1,444,2863.11
1,445,2862.99
1,446,2863.02
1,447,2862.82
1,448,2863.31
1,449,2862.94
1,450,2863.24
1,451,2863.36
1,452,2863.44
1,453,2863.23
1,454,2863.22
1,455,2863.04
1,456,2863.46
1,457,2863.13
1,458,2863.22
1,459,2862.85
1,460,2863.34
1,461,2863.42
1,462,2863.5
1,463,2862.98
1,464,2862.78
1,465,2862.95
1,466,2862.59
1,467,2862.69
1,468,2862.92
1,469,2862.9
1,470,2863.39
1,471,2863.26
1,472,2862.88
1,473,2862.91
1,474,2862.56
1,475,2862.39
1,476,2862.5
1,477,2862.4
1,478,2862.48
1,479,2862.47
1,480,2862.51
1,481,2862.63
1,482,2862.59
1,483,2862.75
1,484,2862.79
1,485,2862.94
1,486,2863.08
1,487,2862.82
1,488,2862.73
1,489,2862.62
1,490,2862.6
1,491,2862.24
1,492,2862.41
1,493,2862.36
1,494,2862.43
1,495,2862.15
1,496,2862.12
1,497,2861.98
1,498,2861.97
1,499,2862.2
1,500,2862.32
1,501,2862.03
1,502,2861.59
1,503,2861.81
1,504,2861.62
1,505,2861.44
1,506,2861.29
1,507,2861.52
1,508,2861.4
1,509,2861.38
1,510,2861.62
1,511,2861.84
1,512,2861.66
1,513,2861.78
1,514,2861.91
1,515,2862.33
1,516,2862.55
1,517,2862.25
1,518,2862.54
1,519,2862.52
1,520,2862.43
1,521,2862.5
1,522,2862.57
1,523,2862.53
1,524,2862.49
1,525,2862.68
1,526,2862.76
1,527,2862.93
1,528,2862.89
1,529,2863.06
1,530,2863.16
1,531,2862.86
1,532,2862.71
1,533,2862.7
1,534,2863.15
1,535,2863.25
1,536,2863.4
1,537,2863.38
1,538,2863.36
1,539,2863.43
1,540,2863.28
1,541,2863.52
1,542,2863.58
1,543,2864.08
1,544,2863.75
1,545,2863.78
1,546,2863.91
1,547,2863.93
1,548,2864.04
1,549,2863.79
1,550,2863.92
1,551,2863.75
1,552,2863.68
1,553,2864.04
1,554,2863.82
1,555,2863.91
1,556,2863.91
1,557,2864.1
1,558,2864.15
1,559,2864.32
1,560,2864.2
1,561,2864.22
1,562,2864.28
1,563,2864.02
1,564,2864.31
1,565,2864.67
1,566,2864.62
1,567,2864.87
1,568,2864.93
1,569,2864.94
1,570,2864.61
1,571,2864.95
1,572,2864.97
1,573,2865.13
1,574,2864.96
1,575,2865.2
1,576,2865.36
1,577,2865.12
1,578,2865.15
1,579,2864.94
1,580,2864.86
1,581,2864.6
1,582,2864.56
1,583,2864.28
1,584,2864.17
1,585,2864.34
1,586,2864.45
1,587,2864.97
1,588,2864.68
1,589,2864.69
1,590,2864.7
1,591,2864.93
1,592,2864.96
1,593,2864.84
1,594,2865.11
1,595,2865.15
1,596,2865
1,597,2864.95
1,598,2864.85
1,599,2865
1,600,2864.8
1,601,2864.72
1,602,2864.89
1,603,2864.85
1,604,2864.7
1,605,2864.88
1,606,2864.71
1,607,2864.84
1,608,2864.83
1,609,2864.74
1,610,2864.99
1,611,2865.13
1,612,2865.33
1,613,2865.52
1,614,2865.78
1,615,2865.62
1,616,2865.95
1,617,2865.82
1,618,2865.83
1,619,2865.93
1,620,2866.05
1,621,2865.98
1,622,2865.9
1,623,2865.95
1,624,2865.88
1,625,2865.92
1,626,2865.9
1,627,2865.91
1,628,2865.7
1,629,2865.56
1,630,2865.48
1,631,2865.71
1,632,2865.7
1,633,2865.59
1,634,2865.47
1,635,2865.42
1,636,2865.48
1,637,2865.67
1,638,2865.45
1,639,2865.41
1,640,2865.46
1,641,2865.39
1,642,2865.5
1,643,2865.37
1,644,2865.4
1,645,2865.35
1,646,2865.31
1,647,2865.54
1,648,2865.78
1,649,2865.92
1,650,2866.13
1,651,2866.37
1,652,2866.38
1,653,2866.55
1,654,2866.29
1,655,2866.15
1,656,2866.18
1,657,2865.93
1,658,2865.72
1,659,2865.58
1,660,2865.4
1,661,2865.45
1,662,2865.66
1,663,2865.75
1,664,2865.87
1,665,2865.65
1,666,2865.52
1,667,2865.39
1,668,2865.46
1,669,2865.62
1,670,2865.56
1,671,2865.58
1,672,2865.39
1,673,2865.4
1,674,2865.51
1,675,2865.61
1,676,2865.48
1,677,2865.56
1,678,2865.76
1,679,2865.99
1,680,2866.03
1,681,2866.15
1,682,2866.34
1,683,2866.64
1,684,2866.64
1,685,2866.44
1,686,2866.28
1,687,2866.09
1,688,2865.97
1,689,2865.91
1,690,2866.02
1,691,2866.13
1,692,2866
1,693,2866.33
1,694,2866.36
1,695,2866.7
1,696,2866.91
1,697,2867.15
1,698,2867.35
1,699,2867.38
1,700,2867.44
1,701,2867.56
1,702,2867.39
1,703,2867.24
1,704,2867.27
1,705,2867.19
1,706,2867.34
1,707,2867.42
1,708,2867.47
1,709,2867.46
1,710,2867.59
1,711,2867.49
1,712,2867.41
1,713,2867.81
1,714,2867.63
1,715,2867.48
1,716,2867.67
1,717,2867.79
1,718,2867.69
1,719,2867.48
1,720,2867.5
1,721,2867.71
1,722,2867.8
1,723,2868.26
1,724,2868.3
1,725,2868.44
1,726,2868.45
1,727,2868.48
1,728,2868.54
1,729,2868.38
1,730,2868.32
1,731,2868.47
1,732,2868.46
1,733,2868.63
1,734,2868.54
1,735,2868.52
1,736,2868.68
1,737,2868.66
1,738,2868.47
1,739,2868.4
1,740,2868.42
1,741,2868.53
1,742,2868.35
1,743,2868.27
1,744,2868.01
1,745,2867.91
1,746,2867.75
1,747,2867.83
1,748,2868.03
1,749,2868.08
1,750,2868.25
1,751,2868.45
1,752,2868.64
1,753,2868.77
1,754,2868.64
1,755,2868.49
1,756,2868.42
1,757,2868.25
1,758,2868.01
1,759,2868.24
1,760,2868.22
1,761,2868.5
1,762,2868.57
1,763,2868.91
1,764,2869.05
1,765,2869.08
1,766,2868.82
1,767,2868.97
1,768,2868.78
1,769,2868.71
1,770,2868.94
1,771,2868.98
1,772,2868.72
1,773,2868.7
1,774,2868.53
1,775,2868.57
1,776,2868.65
1,777,2868.75
1,778,2868.44
1,779,2868.42
1,780,2868.38
1,781,2868.49
1,782,2868.34
1,783,2868.05
1,784,2868.06
1,785,2868.15
1,786,2868.24
1,787,2868.25
1,788,2868.28
1,789,2868.21
1,790,2868.16
1,791,2868.01
1,792,2867.93
1,793,2867.81
1,794,2867.74
1,795,2867.64
1,796,2867.47
1,797,2867.49
1,798,2867.47
1,799,2867.76
1,800,2867.82
1,801,2867.9
1,802,2867.95
1,803,2867.91
1,804,2867.93
1,805,2867.91
1,806,2867.94
1,807,2867.92
1,808,2867.93
1,809,2867.85
1,810,2867.86
1,811,2867.92
1,812,2867.93
1,813,2867.9
1,814,2867.72
1,815,2867.47
1,816,2867.46
1,817,2867.29
1,818,2867.31
1,819,2867.2
1,820,2867.24
1,821,2867.28
1,822,2867.29
1,823,2867.42
1,824,2867.64
1,825,2867.53
1,826,2867.81
1,827,2867.74
1,828,2867.55
1,829,2867.52
1,830,2867.69
1,831,2867.65
1,832,2867.53
1,833,2867.79
1,834,2867.83
1,835,2867.89
1,836,2867.93
1,837,2868.02
1,838,2867.97
1,839,2867.89
1,840,2867.77
1,841,2867.66
1,842,2867.73
1,843,2867.91
1,844,2868.25
1,845,2868.56
1,846,2868.5
1,847,2868.79
1,848,2868.83
1,849,2868.96
1,850,2868.85
1,851,2868.8
1,852,2868.71
1,853,2868.96
1,854,2869.11
1,855,2868.88
1,856,2868.76
1,857,2868.73
1,858,2868.81
1,859,2868.79
1,860,2868.61
1,861,2868.74
1,862,2868.67
1,863,2868.64
1,864,2868.47
1,865,2868.59
1,866,2868.74
1,867,2868.85
1,868,2868.99
1,869,2868.84
1,870,2868.74
1,871,2868.72
1,872,2868.65
1,873,2868.68
1,874,2868.63
1,875,2868.59
1,876,2868.37
1,877,2868.32
1,878,2868.21
1,879,2868.31
1,880,2868.09
1,881,2868.37
1,882,2868.64
1,883,2868.73
1,884,2868.75
1,885,2868.59
1,886,2868.63
1,887,2868.36
1,888,2868.28
1,889,2868.38
1,890,2868.56
1,891,2868.45
1,892,2868.56
1,893,2868.58
1,894,2868.6
1,895,2868.68
1,896,2868.64
1,897,2868.63
1,898,2868.56
1,899,2868.7
1,900,2868.52
1,901,2868.37
1,902,2868.41
1,903,2868.45
1,904,2868.42
1,905,2868.47
1,906,2868.58
1,907,2868.52
1,908,2868.71
1,909,2868.89
1,910,2868.88
1,911,2868.86
1,912,2868.77
1,913,2868.87
1,914,2868.81
1,915,2868.71
1,916,2868.6
1,917,2868.52
1,918,2868.46
1,919,2868.43
1,920,2868.38
1,921,2868.33
1,922,2868.23
1,923,2868.17
1,924,2868.35
1,925,2868.12
1,926,2868.08
1,927,2868
1,928,2868.1
1,929,2868.26
1,930,2868.26
1,931,2868.26
1,932,2868.3
1,933,2868.28
1,934,2868.37
1,935,2868.4
1,936,2868.41
1,937,2868.27
1,938,2868.42
1,939,2868.4
1,940,2868.48
1,941,2868.57
1,942,2868.49
1,943,2868.54
1,944,2868.36
1,945,2868.3
1,946,2868.21
1,947,2868.31
1,948,2868.38
1,949,2868.61
1,950,2868.5
1,951,2868.51
1,952,2868.44
1,953,2868.29
1,954,2868.4
1,955,2868.47
1,956,2868.45
1,957,2868.57
1,958,2868.62
1,959,2868.6
1,960,2868.65
1,961,2868.51
1,962,2868.63
1,963,2868.49
1,964,2868.58
1,965,2868.59
1,966,2868.53
1,967,2868.63
1,968,2868.64
1,969,2868.73
1,970,2868.69
1,971,2868.78
1,972,2868.88
1,973,2868.79
1,974,2868.89
1,975,2868.96
1,976,2868.83
1,977,2868.68
1,978,2868.82
1,979,2868.85
1,980,2868.74
1,981,2868.61
1,982,2868.61
1,983,2868.81
1,984,2868.78
1,985,2868.67
1,986,2868.45
1,987,2868.53
1,988,2868.8
1,989,2868.95
1,990,2869.03
1,991,2869.13
1,992,2869.06
1,993,2868.95
1,994,2869.01
1,995,2869.02
1,996,2868.96
1,997,2868.78
1,998,2868.72
1,999,2868.86
1,1000,2868.84
1,1001,2868.69
1,1002,2868.92
1,1003,2868.79
1,1004,2868.73
1,1005,2868.83
1,1006,2868.86
1,1007,2868.91
1,1008,2868.92
1,1009,2868.86
1,1010,2868.89
1,1011,2868.67
1,1012,2868.73
1,1013,2868.84
1,1014,2868.75
1,1015,2868.76
1,1016,2868.79
1,1017,2869.05
1,1018,2868.96
1,1019,2868.92
1,1020,2868.88
1,1021,2868.88
1,1022,2868.98
1,1023,2869
1,1024,2868.91
1,1025,2869.06
1,1026,2869.15
1,1027,2869.09
1,1028,2869.26
1,1029,2869.28
1,1030,2869.38
1,1031,2869.49
1,1032,2869.46
1,1033,2869.36
1,1034,2869.45
1,1035,2869.54
1,1036,2869.39
1,1037,2869.41
1,1038,2869.19
1,1039,2869.22
1,1040,2869.27
1,1041,2869.27
1,1042,2869.32
1,1043,2869.41
1,1044,2869.5
1,1045,2869.51
1,1046,2869.45
1,1047,2869.53
1,1048,2869.65
1,1049,2869.89
1,1050,2869.87
1,1051,2869.73
1,1052,2869.69
1,1053,2869.84
1,1054,2869.75
1,1055,2869.8
1,1056,2869.93
1,1057,2869.98
1,1058,2869.92
1,1059,2869.81
1,1060,2869.76
1,1061,2869.96
1,1062,2870.05
1,1063,2869.96
1,1064,2869.88
1,1065,2870.02
1,1066,2870.09
1,1067,2870.09
1,1068,2870.04
1,1069,2869.93
1,1070,2869.97
1,1071,2870.03
1,1072,2870.17
1,1073,2870.14
1,1074,2870.26
1,1075,2870.29
1,1076,2870.29
1,1077,2870.22
1,1078,2870.12
1,1079,2870.12
1,1080,2870.12
1,1081,2870
1,1082,2869.79
1,1083,2869.75
1,1084,2869.73
1,1085,2869.68
1,1086,2869.65
1,1087,2869.67
1,1088,2869.63
1,1089,2869.65
1,1090,2869.77
1,1091,2869.82
1,1092,2869.83
1,1093,2869.76
1,1094,2869.77
1,1095,2869.83
1,1096,2869.85
1,1097,2869.87
1,1098,2869.86
1,1099,2869.94
1,1100,2870.01
1,1101,2869.94
1,1102,2869.81
1,1103,2869.75
1,1104,2869.85
1,1105,2869.89
1,1106,2869.86
1,1107,2870.22
1,1108,2870.23
1,1109,2870.19
1,1110,2870.29
1,1111,2870.17
1,1112,2870.27
1,1113,2870.33
1,1114,2870.43
1,1115,2870.37
1,1116,2870.41
1,1117,2870.56
1,1118,2870.53
1,1119,2870.29
1,1120,2870.3
1,1121,2870.21
1,1122,2870.18
1,1123,2870.18
1,1124,2870.23
1,1125,2870.19
1,1126,2870.26
1,1127,2870.17
1,1128,2870.31
1,1129,2870.34
1,1130,2870.4
1,1131,2870.47
1,1132,2870.5
1,1133,2870.5
1,1134,2870.46
1,1135,2870.34
1,1136,2870.34
1,1137,2870.14
1,1138,2870.11
1,1139,2870.08
1,1140,2870.19
1,1141,2870.12
1,1142,2869.96
1,1143,2870.03
1,1144,2870.11
1,1145,2870.3
1,1146,2870.32
1,1147,2870.25
1,1148,2870.19
1,1149,2870.2
1,1150,2870.13
1,1151,2870.21
1,1152,2870.02
1,1153,2870.04
1,1154,2869.99
1,1155,2870.13
1,1156,2870.15
1,1157,2870.01
1,1158,2869.95
1,1159,2869.9
1,1160,2869.91
1,1161,2869.84
1,1162,2870
1,1163,2870.11
1,1164,2870.23
1,1165,2870.17
1,1166,2870.23
1,1167,2870.14
1,1168,2870.15
1,1169,2870.12
1,1170,2870.12
1,1171,2870.15
1,1172,2870.16
1,1173,2870.12
1,1174,2870.14
1,1175,2870.06
1,1176,2870.08
1,1177,2870.12
1,1178,2870.14
1,1179,2870.21
1,1180,2870.21
1,1181,2870.15
1,1182,2870.41
1,1183,2870.47
1,1184,2870.47
1,1185,2870.49
1,1186,2870.42
1,1187,2870.5
1,1188,2870.38
1,1189,2870.46
1,1190,2870.46
1,1191,2870.5
1,1192,2870.48
1,1193,2870.49
1,1194,2870.46
1,1195,2870.55
1,1196,2870.51
1,1197,2870.5
1,1198,2870.52
1,1199,2870.76
1,1200,2870.75
1,1201,2870.78
1,1202,2870.93
1,1203,2871.04
1,1204,2870.89
1,1205,2870.94
1,1206,2870.92
1,1207,2870.9
1,1208,2870.85
1,1209,2870.96
1,1210,2870.95
1,1211,2870.92
1,1212,2870.83
1,1213,2870.87
1,1214,2870.77
1,1215,2870.79
1,1216,2870.81
1,1217,2870.8
1,1218,2870.67
1,1219,2870.64
1,1220,2870.51
1,1221,2870.54
1,1222,2870.37
1,1223,2870.36
1,1224,2870.44
1,1225,2870.56
1,1226,2870.45
1,1227,2870.39
1,1228,2870.48
1,1229,2870.45
1,1230,2870.39
1,1231,2870.47
1,1232,2870.32
1,1233,2870.13
1,1234,2870.07
1,1235,2869.88
1,1236,2869.86
1,1237,2870.03
1,1238,2869.99
1,1239,2869.95
1,1240,2870.05
1,1241,2870.01
1,1242,2870.01
1,1243,2870.01
1,1244,2869.91
1,1245,2870.01
1,1246,2869.95
1,1247,2870.09
1,1248,2870.07
1,1249,2870.15
1,1250,2870.01
1,1251,2870.05
1,1252,2869.99
1,1253,2870.06
1,1254,2870.16
1,1255,2870.18
1,1256,2870.31
1,1257,2870.28
1,1258,2870.29
1,1259,2870.22
1,1260,2870.43
1,1261,2870.52
1,1262,2870.53
1,1263,2870.59
1,1264,2870.61
1,1265,2870.64
1,1266,2870.73
1,1267,2870.65
1,1268,2870.57
1,1269,2870.44
1,1270,2870.49
1,1271,2870.41
1,1272,2870.42
1,1273,2870.26
1,1274,2870.26
1,1275,2870.46
1,1276,2870.54
1,1277,2870.48
1,1278,2870.44
1,1279,2870.39
1,1280,2870.34
1,1281,2870.48
1,1282,2870.46
1,1283,2870.49
1,1284,2870.44
1,1285,2870.42
1,1286,2870.42
1,1287,2870.42
1,1288,2870.48
1,1289,2870.52
1,1290,2870.57
1,1291,2870.46
1,1292,2870.49
1,1293,2870.54
1,1294,2870.44
1,1295,2870.41
1,1296,2870.43
1,1297,2870.43
1,1298,2870.43
1,1299,2870.47
1,1300,2870.74
1,1301,2870.74
1,1302,2870.71
1,1303,2870.61
1,1304,2870.5
1,1305,2870.5
1,1306,2870.42
1,1307,2870.52
1,1308,2870.48
1,1309,2870.4
1,1310,2870.41
1,1311,2870.42
1,1312,2870.43
1,1313,2870.43
1,1314,2870.41
1,1315,2870.37
1,1316,2870.21
1,1317,2870.28
1,1318,2870.33
1,1319,2870.35
1,1320,2870.32
1,1321,2870.32
1,1322,2870.33
1,1323,2870.31
1,1324,2870.14
1,1325,2870.1
1,1326,2870.03
1,1327,2870.01
1,1328,2869.91
1,1329,2869.99
1,1330,2870.07
1,1331,2870.08
1,1332,2870.15
1,1333,2870.27
1,1334,2870.23
1,1335,2870.23
1,1336,2870.25
1,1337,2870.16
1,1338,2870.13
1,1339,2870.17
1,1340,2870.19
1,1341,2870.2
1,1342,2870.12
1,1343,2870.23
1,1344,2870.12
1,1345,2870.12
1,1346,2870.27
1,1347,2870.11
1,1348,2870.15
1,1349,2870.07
1,1350,2870
1,1351,2869.88
1,1352,2869.9
1,1353,2869.82
1,1354,2869.75
1,1355,2869.71
1,1356,2869.83
1,1357,2869.84
1,1358,2869.85
1,1359,2869.82
1,1360,2869.86
1,1361,2869.8
1,1362,2869.68
1,1363,2869.64
1,1364,2869.57
1,1365,2869.73
1,1366,2869.86
1,1367,2869.94
1,1368,2869.85
1,1369,2869.67
1,1370,2869.62
1,1371,2869.56
1,1372,2869.53
1,1373,2869.67
1,1374,2869.66
1,1375,2869.71
1,1376,2869.81
1,1377,2869.88
1,1378,2869.87
1,1379,2869.89
1,1380,2869.89
1,1381,2869.81
1,1382,2869.83
1,1383,2869.84
1,1384,2869.77
1,1385,2869.85
1,1386,2869.81
1,1387,2869.84
1,1388,2869.81
1,1389,2869.83
1,1390,2869.81
1,1391,2869.72
1,1392,2869.74
1,1393,2869.85
1,1394,2869.87
1,1395,2869.92
1,1396,2869.97
1,1397,2870.03
1,1398,2869.95
1,1399,2869.9
1,1400,2869.89
1,1401,2869.81
1,1402,2869.8
1,1403,2869.77
1,1404,2869.71
1,1405,2869.71
1,1406,2869.73
1,1407,2869.77
1,1408,2869.79
1,1409,2869.8
1,1410,2869.76
1,1411,2869.71
1,1412,2869.68
1,1413,2869.58
1,1414,2869.58
1,1415,2869.59
1,1416,2869.63
1,1417,2869.61
1,1418,2869.5
1,1419,2869.48
1,1420,2869.53
1,1421,2869.48
1,1422,2869.56
1,1423,2869.5
1,1424,2869.56
1,1425,2869.51
1,1426,2869.47
1,1427,2869.53
1,1428,2869.43
1,1429,2869.3
1,1430,2869.32
1,1431,2869.33
1,1432,2869.5
1,1433,2869.52
1,1434,2869.62
1,1435,2869.59
1,1436,2869.5
1,1437,2869.48
1,1438,2869.52
1,1439,2869.49
1,1440,2869.72
1,1441,2869.68
1,1442,2869.8
1,1443,2869.8
1,1444,2869.96
1,1445,2870
1,1446,2869.95
1,1447,2869.96
1,1448,2869.9
1,1449,2869.98
1,1450,2870.01
1,1451,2870.04
1,1452,2870.11
1,1453,2870.11
1,1454,2870.07
1,1455,2869.92
1,1456,2869.9
1,1457,2869.87
1,1458,2869.72
1,1459,2869.76
1,1460,2869.68
1,1461,2869.65
1,1462,2869.56
1,1463,2869.54
1,1464,2869.48
1,1465,2869.59
1,1466,2869.72
1,1467,2869.6
1,1468,2869.49
1,1469,2869.52
1,1470,2869.47
1,1471,2869.63
1,1472,2869.72
1,1473,2869.78
1,1474,2869.76
1,1475,2869.84
1,1476,2869.92
1,1477,2869.83
1,1478,2869.87
1,1479,2869.85
1,1480,2869.9
1,1481,2870
1,1482,2869.86
1,1483,2869.86
1,1484,2869.93
1,1485,2869.93
1,1486,2869.88
1,1487,2869.99
1,1488,2869.93
1,1489,2869.85
1,1490,2869.75
1,1491,2869.71
1,1492,2869.58
1,1493,2869.76
1,1494,2869.82
1,1495,2869.84
1,1496,2869.91
1,1497,2869.96
1,1498,2870
1,1499,2869.95
1,1500,2870.07
1,1501,2870.05
1,1502,2870.03
