version,simulations,score
1,239,178.414
1,240,178.392
1,241,178.224
1,242,178.165
1,243,178.086
1,244,178.107
1,245,178.118
1,246,177.886
1,247,178.178
1,248,178.315
1,249,178.301
1,250,178.108
1,251,178.191
1,252,178.218
1,253,178.083
1,254,178.016
1,255,177.867
1,256,178.129
1,257,177.973
1,258,178.209
1,259,178.027
1,260,177.792
1,261,177.617
1,262,177.431
1,263,177.373
1,264,177.644
1,265,177.668
1,266,177.714
1,267,177.891
1,268,177.761
1,269,177.669
1,270,177.544
1,271,177.395
1,272,177.485
1,273,177.289
1,274,177.201
1,275,177.095
1,276,176.913
1,277,177.592
1,278,177.486
1,279,177.903
1,280,177.886
1,281,177.868
1,282,178.163
1,283,178.173
1,284,178.218
1,285,178.439
1,286,178.395
1,287,178.627
1,288,178.545
1,289,178.54
1,290,178.383
1,291,178.285
1,292,178.363
1,293,178.212
1,294,178.221
1,295,178.241
1,296,178.304
1,297,178.189
1,298,178.245
1,299,178.251
1,300,178.25
1,301,178.259
1,302,178.245
1,303,178.188
1,304,178.102
1,305,178.046
1,306,178.065
1,307,178.169
1,308,178.347
1,309,178.343
1,310,178.258
1,311,178.161
1,312,178.103
1,313,177.974
1,314,177.933
1,315,177.851
1,316,177.832
1,317,177.776
1,318,178.113
1,319,178.06
1,320,178.1
1,321,178.15
1,322,178.059
1,323,178.031
1,324,177.954
1,325,178.203
1,326,178.255
1,327,178.131
1,328,178.165
1,329,178.079
1,330,178.039
1,331,177.97
1,332,178.247
1,333,178.357
1,334,178.419
1,335,178.367
1,336,178.542
1,337,178.703
1,338,178.743
1,339,178.791
1,340,178.903
1,341,179.006
1,342,179.173
1,343,179.309
1,344,179.294
1,345,179.18
1,346,179.104
1,347,179.176
1,348,179.891
1,349,179.991
1,350,179.986
1,351,179.875
1,352,179.705
1,353,179.89
1,354,179.915
1,355,179.797
1,356,179.888
1,357,179.838
1,358,180.006
1,359,179.844
1,360,179.844
1,361,179.85
1,362,179.798
1,363,179.752
1,364,179.824
1,365,179.847
1,366,179.694
1,367,179.749
1,368,179.764
1,369,179.74
1,370,179.716
1,371,179.666
1,372,179.938
1,373,179.847
1,374,180.056
1,375,179.987
1,376,179.875
1,377,179.859
1,378,179.669
1,379,179.538
1,380,179.911
1,381,179.882
1,382,180.236
1,383,180.222
1,384,180.193
1,385,180.374
1,386,180.433
1,387,180.398
1,388,180.242
1,389,180.265
1,390,180.21
1,391,180.087
1,392,180.158
1,393,180.153
1,394,180.266
1,395,180.152
1,396,180.106
1,397,180.166
1,398,180.163
1,399,180.045
1,400,180.075
1,401,179.99
1,402,180.129
1,403,180.022
1,404,179.894
1,405,180.042
1,406,180.094
1,407,180.101
1,408,179.985
1,409,179.919
1,410,180.159
1,411,180.005
1,412,180.01
1,413,179.937
1,414,179.944
1,415,179.892
1,416,179.825
1,417,179.765
1,418,179.969
1,419,180.136
1,420,180.074
1,421,179.962
1,422,179.87
1,423,179.96
1,424,179.993
1,425,179.927
1,426,179.878
1,427,179.836
1,428,179.764
1,429,179.674
1,430,179.551
1,431,179.459
1,432,179.431
1,433,179.457
1,434,179.44
1,435,179.377
1,436,179.326
1,437,179.323
1,438,179.244
1,439,179.214
1,440,179.461
1,441,179.349
1,442,179.224
1,443,179.111
1,444,179.155
1,445,179.047
1,446,178.964
1,447,178.942
1,448,178.917
1,449,178.918
1,450,179.04
1,451,179.16
1,452,179.086
1,453,179.064
1,454,179.035
1,455,178.908
1,456,178.84
1,457,179.173
1,458,179.225
1,459,179.174
1,460,179.096
1,461,178.989
1,462,178.916
1,463,178.95
1,464,179.015
1,465,179.114
1,466,179.058
1,467,178.936
1,468,179.009
1,469,179.011
1,470,178.949
1,471,179.023
1,472,178.97
1,473,178.928
1,474,179.004
1,475,179.322
1,476,179.473
1,477,179.673
1,478,179.657
1,479,179.628
1,480,179.706
1,481,179.657
1,482,179.647
1,483,179.536
1,484,179.57
1,485,179.604
1,486,179.623
1,487,179.55
1,488,179.441
1,489,179.362
1,490,179.288
1,491,179.436
1,492,179.569
1,493,179.554
1,494,179.943
1,495,179.945
1,496,180.109
1,497,180.165
1,498,180.108
1,499,180.092
1,500,180.064
1,501,180.126
1,502,180.436
1,503,180.443
1,504,180.496
1,505,180.606
1,506,180.648
1,507,180.598
1,508,180.51
1,509,180.485
1,510,180.486
1,511,180.419
1,512,180.35
1,513,180.306
1,514,180.249
1,515,180.274
1,516,180.374
1,517,180.364
1,518,180.403
1,519,180.549
1,520,180.598
1,521,180.566
1,522,180.54
1,523,180.436
1,524,180.363
1,525,180.328
1,526,180.297
1,527,180.224
1,528,180.396
1,529,180.647
1,530,180.932
1,531,180.874
1,532,180.895
1,533,180.82
1,534,181.036
1,535,180.978
1,536,180.983
1,537,180.966
1,538,180.885
1,539,180.913
1,540,180.887
1,541,181.02
1,542,181.26
1,543,181.254
1,544,181.252
1,545,181.24
1,546,181.288
1,547,181.269
1,548,181.181
1,549,181.177
1,550,181.104
1,551,181.294
1,552,181.203
1,553,181.143
1,554,181.081
1,555,181.05
1,556,181.034
1,557,181
1,558,180.952
1,559,180.957
1,560,180.971
1,561,180.995
1,562,180.94
1,563,180.826
1,564,180.791
1,565,180.775
1,566,180.71
1,567,180.667
1,568,180.71
1,569,180.852
1,570,180.812
1,571,180.757
1,572,180.827
1,573,180.824
1,574,180.834
1,575,180.953
1,576,180.91
1,577,180.868
1,578,180.824
1,579,180.774
1,580,180.678
1,581,180.678
1,582,180.684
1,583,180.717
1,584,180.695
1,585,180.639
1,586,180.568
1,587,180.664
1,588,180.869
1,589,180.815
1,590,180.72
1,591,180.65
1,592,180.633
1,593,180.562
1,594,180.601
1,595,180.613
1,596,180.523
1,597,180.645
1,598,180.532
1,599,180.484
1,600,180.783
1,601,180.775
1,602,180.723
1,603,180.766
1,604,180.719
1,605,180.66
1,606,180.668
1,607,180.641
1,608,180.645
1,609,180.603
1,610,180.544
1,611,180.489
1,612,180.462
1,613,180.491
1,614,180.432
1,615,180.384
1,616,180.438
1,617,180.429
1,618,180.411
1,619,180.321
1,620,180.276
1,621,180.506
1,622,180.543
1,623,180.583
1,624,180.702
1,625,180.819
1,626,180.756
1,627,180.679
1,628,180.697
1,629,180.738
1,630,180.722
1,631,180.753
1,632,180.684
1,633,180.624
1,634,180.697
1,635,180.726
1,636,180.774
1,637,180.823
1,638,180.815
1,639,180.837
1,640,180.886
1,641,180.856
1,642,180.804
1,643,181.048
1,644,180.97
1,645,181.177
1,646,181.166
1,647,181.23
1,648,181.423
1,649,181.361
1,650,181.285
1,651,181.252
1,652,181.367
1,653,181.346
1,654,181.483
1,655,181.484
1,656,181.495
1,657,181.499
1,658,181.831
1,659,181.825
1,660,181.785
1,661,181.79
1,662,181.789
1,663,181.783
1,664,181.759
1,665,181.896
1,666,181.827
1,667,181.828
1,668,181.805
1,669,181.976
1,670,182.024
1,671,181.997
1,672,182.004
1,673,181.908
1,674,182
1,675,181.944
1,676,181.88
1,677,181.979
1,678,181.909
1,679,181.934
1,680,181.887
1,681,181.847
1,682,181.868
1,683,181.87
1,684,182.075
1,685,182.019
1,686,182.054
1,687,182.061
1,688,182.006
1,689,182.257
1,690,182.254
1,691,182.224
1,692,182.249
1,693,182.169
1,694,182.293
1,695,182.262
1,696,182.168
1,697,182.103
1,698,182.039
1,699,182
1,700,182.037
1,701,181.997
1,702,182.014
1,703,181.96
1,704,181.97
1,705,181.972
1,706,181.989
1,707,181.939
1,708,181.953
1,709,181.908
1,710,181.849
1,711,181.893
1,712,181.882
1,713,181.965
1,714,182.245
1,715,182.323
1,716,182.334
1,717,182.283
1,718,182.316
1,719,182.243
1,720,182.199
1,721,182.24
1,722,182.179
1,723,182.113
1,724,182.08
1,725,182.15
1,726,182.161
1,727,182.135
1,728,182.133
1,729,182.14
1,730,182.095
1,731,182.018
1,732,182.034
1,733,182.108
1,734,182.102
1,735,182.146
1,736,182.231
1,737,182.167
1,738,182.175
1,739,182.356
1,740,182.288
1,741,182.256
1,742,182.194
1,743,182.135
1,744,182.077
1,745,182.064
1,746,182.034
1,747,182
1,748,181.955
1,749,181.997
1,750,182.005
1,751,181.949
1,752,181.936
1,753,181.922
1,754,181.908
1,755,181.849
1,756,181.771
1,757,181.748
1,758,181.737
1,759,181.706
1,760,181.671
1,761,181.653
1,762,181.583
1,763,181.512
1,764,181.483
1,765,181.438
1,766,181.518
1,767,181.455
1,768,181.396
1,769,181.419
1,770,181.374
1,771,181.351
1,772,181.398
1,773,181.455
1,774,181.468
1,775,181.471
1,776,181.468
1,777,181.445
1,778,181.402
1,779,181.44
1,780,181.445
1,781,181.434
1,782,181.445
1,783,181.444
1,784,181.423
1,785,181.353
1,786,181.345
1,787,181.307
1,788,181.313
1,789,181.302
1,790,181.268
1,791,181.37
1,792,181.389
1,793,181.358
1,794,181.354
1,795,181.426
1,796,181.506
1,797,181.464
1,798,181.603
1,799,181.778
1,800,181.748
1,801,181.757
1,802,181.824
1,803,182.06
1,804,182.071
1,805,182.144
1,806,182.243
1,807,182.349
1,808,182.327
1,809,182.315
1,810,182.337
1,811,182.335
1,812,182.297
1,813,182.24
1,814,182.155
1,815,182.104
1,816,182.178
1,817,182.18
1,818,182.117
1,819,182.09
1,820,182.037
1,821,182.241
1,822,182.151
1,823,182.125
1,824,182.103
1,825,182.121
1,826,182.231
1,827,182.21
1,828,182.209
1,829,182.201
1,830,182.193
1,831,182.126
1,832,182.081
1,833,182.178
1,834,182.181
1,835,182.141
1,836,182.135
1,837,182.153
1,838,182.142
1,839,182.107
1,840,182.155
1,841,182.121
1,842,182.147
1,843,182.135
1,844,182.205
1,845,182.192
1,846,182.204
1,847,182.205
1,848,182.151
1,849,182.082
1,850,182.066
1,851,182.065
1,852,182.15
1,853,182.129
1,854,182.144
1,855,182.11
1,856,182.053
1,857,182.02
1,858,182.143
1,859,182.113
1,860,182.081
1,861,182.173
1,862,182.196
1,863,182.214
1,864,182.159
1,865,182.205
1,866,182.238
1,867,182.316
1,868,182.271
1,869,182.314
1,870,182.314
1,871,182.27
1,872,182.224
1,873,182.164
1,874,182.174
1,875,182.127
1,876,182.053
1,877,181.994
1,878,181.985
1,879,182.024
1,880,182.005
1,881,182.024
1,882,182.01
1,883,181.974
1,884,181.994
1,885,182.056
1,886,182.015
1,887,182.006
1,888,181.936
1,889,181.935
1,890,181.903
1,891,181.868
1,892,181.869
1,893,181.806
1,894,181.813
1,895,181.832
1,896,181.809
1,897,181.81
1,898,181.765
1,899,181.754
1,900,181.712
1,901,181.715
1,902,181.761
1,903,181.721
1,904,181.746
1,905,181.822
1,906,181.842
1,907,181.841
1,908,181.79
1,909,181.737
1,910,181.784
1,911,181.777
1,912,181.734
1,913,181.71
1,914,181.734
1,915,181.714
1,916,181.659
1,917,181.615
1,918,181.566
1,919,181.517
1,920,181.514
1,921,181.491
1,922,181.46
1,923,181.405
1,924,181.384
1,925,181.378
1,926,181.382
1,927,181.437
1,928,181.531
1,929,181.462
1,930,181.472
1,931,181.416
1,932,181.371
1,933,181.331
1,934,181.459
1,935,181.461
1,936,181.581
1,937,181.534
1,938,181.571
1,939,181.534
1,940,181.505
1,941,181.49
1,942,181.453
1,943,181.42
1,944,181.397
1,945,181.403
1,946,181.392
1,947,181.337
1,948,181.31
1,949,181.255
1,950,181.253
1,951,181.429
1,952,181.409
1,953,181.344
1,954,181.287
1,955,181.251
1,956,181.222
1,957,181.32
1,958,181.409
1,959,181.422
1,960,181.385
1,961,181.363
1,962,181.37
1,963,181.366
1,964,181.363
1,965,181.395
1,966,181.382
1,967,181.313
1,968,181.287
1,969,181.331
1,970,181.301
1,971,181.257
1,972,181.257
1,973,181.235
1,974,181.272
1,975,181.216
1,976,181.183
1,977,181.155
1,978,181.139
1,979,181.103
1,980,181.158
1,981,181.123
1,982,181.273
1,983,181.227
1,984,181.266
1,985,181.344
1,986,181.317
1,987,181.367
1,988,181.356
1,989,181.384
1,990,181.359
1,991,181.348
1,992,181.338
1,993,181.377
1,994,181.437
1,995,181.405
1,996,181.366
1,997,181.383
1,998,181.34
1,999,181.338
1,1000,181.376
1,1001,181.321
1,1002,181.316
1,1003,181.268
1,1004,181.24
1,1005,181.208
1,1006,181.149
1,1007,181.112
1,1008,181.079
1,1009,181.065
1,1010,181.063
1,1011,181.068
1,1012,181.057
1,1013,181.047
1,1014,181.021
1,1015,180.976
1,1016,180.974
1,1017,180.968
1,1018,180.993
1,1019,180.947
1,1020,180.897
1,1021,180.891
1,1022,180.856
1,1023,180.934
1,1024,180.939
1,1025,180.925
1,1026,180.946
1,1027,180.944
1,1028,180.939
1,1029,180.993
1,1030,181.056
1,1031,181.048
1,1032,181.028
1,1033,180.998
1,1034,180.944
1,1035,180.986
1,1036,180.933
1,1037,180.935
1,1038,180.93
1,1039,180.888
1,1040,180.904
1,1041,180.886
1,1042,180.925
1,1043,180.904
1,1044,180.845
1,1045,180.984
1,1046,180.985
1,1047,181.048
1,1048,181.066
1,1049,181.05
1,1050,181.048
1,1051,181.048
1,1052,181.285
1,1053,181.271
1,1054,181.224
1,1055,181.174
1,1056,181.22
1,1057,181.208
1,1058,181.252
1,1059,181.229
1,1060,181.185
1,1061,181.221
1,1062,181.205
1,1063,181.185
1,1064,181.232
1,1065,181.302
1,1066,181.311
1,1067,181.261
1,1068,181.285
1,1069,181.349
1,1070,181.324
1,1071,181.362
1,1072,181.382
1,1073,181.343
1,1074,181.34
1,1075,181.311
1,1076,181.27
1,1077,181.288
1,1078,181.262
1,1079,181.29
1,1080,181.28
1,1081,181.235
1,1082,181.213
1,1083,181.219
1,1084,181.196
1,1085,181.165
1,1086,181.162
1,1087,181.17
1,1088,181.205
1,1089,181.173
1,1090,181.146
1,1091,181.131
1,1092,181.167
1,1093,181.181
1,1094,181.131
1,1095,181.12
1,1096,181.119
1,1097,181.091
1,1098,181.067
1,1099,181.032
1,1100,181.039
1,1101,180.991
1,1102,180.986
1,1103,180.95
1,1104,180.899
1,1105,180.845
1,1106,180.82
1,1107,180.774
1,1108,180.725
1,1109,180.713
1,1110,180.695
1,1111,180.663
1,1112,180.641
1,1113,180.659
1,1114,180.645
1,1115,180.598
1,1116,180.573
1,1117,180.537
1,1118,180.681
1,1119,180.669
1,1120,180.87
1,1121,180.928
1,1122,180.905
1,1123,180.831
1,1124,180.831
1,1125,180.822
1,1126,180.82
1,1127,180.815
1,1128,180.806
1,1129,180.87
1,1130,180.918
1,1131,180.868
1,1132,180.824
1,1133,180.883
1,1134,180.852
1,1135,180.818
1,1136,180.825
1,1137,180.812
1,1138,180.79
1,1139,180.775
1,1140,180.769
1,1141,180.789
1,1142,180.792
1,1143,180.907
1,1144,180.921
1,1145,180.945
1,1146,181.014
1,1147,180.982
1,1148,180.94
1,1149,180.921
1,1150,180.997
1,1151,180.996
1,1152,180.988
1,1153,180.952
1,1154,180.919
1,1155,180.884
1,1156,180.859
1,1157,180.834
1,1158,180.871
1,1159,180.844
1,1160,180.865
1,1161,180.88
1,1162,180.856
1,1163,180.84
1,1164,180.816
1,1165,180.806
1,1166,180.778
1,1167,180.787
1,1168,180.777
1,1169,180.749
1,1170,180.732
1,1171,180.714
1,1172,180.695
1,1173,180.853
1,1174,180.871
1,1175,180.843
1,1176,180.905
1,1177,180.9
1,1178,181.034
1,1179,181.083
1,1180,181.113
1,1181,181.144
1,1182,181.159
1,1183,181.124
1,1184,181.16
1,1185,181.126
1,1186,181.167
1,1187,181.235
1,1188,181.215
1,1189,181.217
1,1190,181.284
1,1191,181.238
1,1192,181.203
1,1193,181.291
1,1194,181.262
1,1195,181.239
1,1196,181.217
1,1197,181.203
1,1198,181.174
1,1199,181.158
1,1200,181.142
1,1201,181.152
1,1202,181.143
1,1203,181.119
1,1204,181.14
1,1205,181.126
1,1206,181.107
1,1207,181.079
1,1208,181.039
1,1209,181.004
1,1210,181.03
1,1211,181.098
1,1212,181.126
1,1213,181.112
1,1214,181.102
1,1215,181.075
1,1216,181.1
1,1217,181.064
1,1218,181.067
1,1219,181.039
1,1220,181.052
1,1221,181.025
1,1222,181.092
1,1223,181.055
1,1224,181.062
1,1225,181.09
1,1226,181.079
1,1227,181.093
1,1228,181.104
1,1229,181.107
1,1230,181.071
1,1231,181.123
1,1232,181.14
1,1233,181.131
1,1234,181.163
1,1235,181.179
1,1236,181.152
1,1237,181.108
1,1238,181.125
1,1239,181.125
1,1240,181.12
1,1241,181.11
1,1242,181.112
1,1243,181.109
1,1244,181.081
1,1245,181.041
1,1246,181.001
1,1247,180.976
1,1248,180.94
1,1249,180.911
1,1250,180.89
1,1251,180.889
1,1252,180.891
1,1253,180.975
1,1254,180.997
1,1255,180.952
1,1256,180.933
1,1257,181.042
1,1258,181.081
1,1259,181.049
1,1260,181.075
1,1261,181.042
1,1262,181.036
1,1263,181.09
1,1264,181.119
1,1265,181.153
1,1266,181.207
1,1267,181.211
1,1268,181.225
1,1269,181.191
1,1270,181.15
1,1271,181.136
1,1272,181.153
1,1273,181.2
1,1274,181.156
1,1275,181.18
1,1276,181.17
1,1277,181.153
1,1278,181.228
1,1279,181.236
1,1280,181.23
1,1281,181.224
1,1282,181.229
1,1283,181.229
1,1284,181.228
1,1285,181.198
1,1286,181.173
1,1287,181.156
1,1288,181.167
1,1289,181.156
1,1290,181.257
1,1291,181.205
1,1292,181.243
1,1293,181.218
1,1294,181.213
1,1295,181.259
1,1296,181.257
1,1297,181.244
1,1298,181.24
1,1299,181.236
1,1300,181.206
1,1301,181.161
1,1302,181.141
1,1303,181.114
1,1304,181.088
1,1305,181.054
1,1306,181.054
1,1307,181.027
1,1308,181.015
1,1309,180.982
1,1310,180.942
1,1311,181.004
1,1312,181.037
1,1313,181
1,1314,180.974
1,1315,180.952
1,1316,180.947
1,1317,180.921
1,1318,180.909
1,1319,180.965
1,1320,180.942
1,1321,180.936
1,1322,180.933
1,1323,180.903
1,1324,180.902
1,1325,180.901
1,1326,180.872
1,1327,180.954
1,1328,180.925
1,1329,180.923
1,1330,181.113
1,1331,181.171
1,1332,181.147
1,1333,181.122
1,1334,181.112
1,1335,181.082
1,1336,181.155
1,1337,181.138
1,1338,181.122
1,1339,181.146
1,1340,181.145
1,1341,181.115
1,1342,181.173
1,1343,181.174
1,1344,181.183
1,1345,181.17
1,1346,181.169
1,1347,181.172
1,1348,181.142
1,1349,181.105
1,1350,181.079
1,1351,181.051
1,1352,181.075
1,1353,181.055
1,1354,181.024
1,1355,180.993
1,1356,180.988
1,1357,180.99
1,1358,180.974
1,1359,180.957
1,1360,180.965
1,1361,181.009
1,1362,181.062
1,1363,181.037
1,1364,181.04
1,1365,181.004
1,1366,180.981
1,1367,180.955
1,1368,180.925
1,1369,180.904
1,1370,180.907
1,1371,180.86
1,1372,180.843
1,1373,180.916
1,1374,180.902
1,1375,180.87
1,1376,180.828
1,1377,180.868
1,1378,180.829
1,1379,180.825
1,1380,180.838
1,1381,180.807
1,1382,180.784
1,1383,180.769
1,1384,180.743
1,1385,180.739
1,1386,180.755
1,1387,180.757
1,1388,180.748
1,1389,180.737
1,1390,180.764
1,1391,180.837
1,1392,180.835
1,1393,180.837
1,1394,180.812
1,1395,180.812
1,1396,180.817
1,1397,180.851
1,1398,180.956
1,1399,180.931
1,1400,180.94
1,1401,180.929
1,1402,180.927
1,1403,180.898
1,1404,180.917
1,1405,180.925
1,1406,181.014
1,1407,180.986
1,1408,181.033
1,1409,181.021
1,1410,180.999
1,1411,181.072
1,1412,181.081
1,1413,181.069
1,1414,181.074
1,1415,181.095
1,1416,181.08
1,1417,181.075
1,1418,181.049
1,1419,181.049
1,1420,181.053
1,1421,181.037
1,1422,181.021
1,1423,181.114
1,1424,181.113
1,1425,181.074
1,1426,181.065
1,1427,181.041
1,1428,181.039
1,1429,181.086
1,1430,181.089
1,1431,181.165
1,1432,181.139
1,1433,181.117
1,1434,181.086
1,1435,181.086
1,1436,181.093
1,1437,181.062
1,1438,181.07
1,1439,181.038
1,1440,181.006
1,1441,181.026
1,1442,181.013
1,1443,181.015
1,1444,181.002
1,1445,180.979
1,1446,181.015
1,1447,181.017
1,1448,181.01
1,1449,181.016
1,1450,180.984
1,1451,180.977
1,1452,180.988
1,1453,180.996
1,1454,181.086
1,1455,181.061
1,1456,181.094
1,1457,181.054
1,1458,181.021
1,1459,180.979
1,1460,180.948
1,1461,180.924
1,1462,180.9
1,1463,180.923
1,1464,180.898
1,1465,180.868
1,1466,180.84
1,1467,180.819
1,1468,180.837
1,1469,180.846
1,1470,180.86
1,1471,180.84
1,1472,180.832
1,1473,180.804
1,1474,180.803
1,1475,180.768
1,1476,180.773
1,1477,180.745
1,1478,180.801
1,1479,180.775
1,1480,180.839
1,1481,180.848
1,1482,180.829
1,1483,180.887
1,1484,180.881
1,1485,180.916
1,1486,180.889
1,1487,180.866
1,1488,180.909
1,1489,180.906
1,1490,180.891
1,1491,180.863
1,1492,180.857
1,1493,180.853
1,1494,180.836
1,1495,180.823
1,1496,180.818
1,1497,180.779
1,1498,180.774
1,1499,180.776
1,1500,180.789
1,1501,180.93
1,1502,180.942
1,1503,180.924
1,1504,180.926
1,1505,180.926
1,1506,180.956
1,1507,180.908
1,1508,180.877
1,1509,180.879
1,1510,180.872
1,1511,180.88
1,1512,180.882
1,1513,180.865
1,1514,180.902
1,1515,180.873
1,1516,180.894
1,1517,180.891
1,1518,180.85
1,1519,180.863
1,1520,180.825
1,1521,180.84
1,1522,180.864
1,1523,180.854
1,1524,180.844
1,1525,180.825
1,1526,180.834
1,1527,180.82
1,1528,180.846
1,1529,180.819
1,1530,180.849
1,1531,180.873
1,1532,180.84
1,1533,180.855
1,1534,180.894
1,1535,180.883
1,1536,181.014
1,1537,180.997
1,1538,180.995
1,1539,181.018
1,1540,181.052
1,1541,181.032
1,1542,181.049
1,1543,181.051
1,1544,181.044
1,1545,181.052
1,1546,181.028
1,1547,181.037
1,1548,181.009
1,1549,181.001
1,1550,181.012
1,1551,181.008
1,1552,180.996
1,1553,180.986
1,1554,180.988
1,1555,181.074
1,1556,181.037
1,1557,181.019
1,1558,181
1,1559,180.99
1,1560,180.981
1,1561,180.968
1,1562,180.957
1,1563,181.05
1,1564,181.057
1,1565,181.183
1,1566,181.147
1,1567,181.228
1,1568,181.218
1,1569,181.224
1,1570,181.255
1,1571,181.227
1,1572,181.229
1,1573,181.225
1,1574,181.228
1,1575,181.192
1,1576,181.164
1,1577,181.155
1,1578,181.118
1,1579,181.117
1,1580,181.11
1,1581,181.101
1,1582,181.066
1,1583,181.097
1,1584,181.09
1,1585,181.093
1,1586,181.077
1,1587,181.08
1,1588,181.06
1,1589,181.031
1,1590,181.013
1,1591,180.989
1,1592,180.966
1,1593,180.957
1,1594,180.962
1,1595,180.975
1,1596,180.996
1,1597,180.968
1,1598,180.966
1,1599,180.944
1,1600,180.931
1,1601,180.94
1,1602,180.904
1,1603,180.889
1,1604,180.923
1,1605,180.918
1,1606,180.893
1,1607,180.91
1,1608,180.894
1,1609,180.901
1,1610,180.928
1,1611,180.898
1,1612,180.934
1,1613,180.932
1,1614,180.908
1,1615,180.942
1,1616,181.046
1,1617,181.03
1,1618,181.003
1,1619,180.999
1,1620,180.991
1,1621,180.974
1,1622,180.985
1,1623,180.955
1,1624,180.937
1,1625,180.917
1,1626,180.913
1,1627,180.911
1,1628,180.904
1,1629,180.885
1,1630,180.848
1,1631,180.832
1,1632,180.875
1,1633,180.895
1,1634,180.868
1,1635,180.856
1,1636,180.824
1,1637,180.822
1,1638,180.798
1,1639,180.805
1,1640,180.793
1,1641,180.791
1,1642,180.791
1,1643,180.777
1,1644,180.776
1,1645,180.771
1,1646,180.783
1,1647,180.769
1,1648,180.801
1,1649,180.851
1,1650,180.875
1,1651,180.937
1,1652,180.932
1,1653,180.909
1,1654,180.886
1,1655,180.869
1,1656,180.91
1,1657,180.917
1,1658,180.9
1,1659,180.925
1,1660,180.91
1,1661,180.871
1,1662,180.92
1,1663,180.913
1,1664,180.945
1,1665,180.925
1,1666,180.961
1,1667,180.959
