version,simulations,score
1,868,9406.2
1,869,9406.16
1,870,9406.02
1,871,9405.91
1,872,9405.87
1,873,9405.71
1,874,9405.66
1,875,9405.59
1,876,9405.57
1,877,9405.53
1,878,9405.53
1,879,9405.45
1,880,9405.55
1,881,9405.57
1,882,9405.53
1,883,9405.58
1,884,9405.57
1,885,9405.5
1,886,9405.53
1,887,9405.5
1,888,9405.64
1,889,9405.65
1,890,9405.62
1,891,9405.54
1,892,9405.41
1,893,9405.39
1,894,9405.33
1,895,9405.38
1,896,9405.49
1,897,9405.58
1,898,9405.66
1,899,9405.68
1,900,9405.67
1,901,9405.66
1,902,9405.61
1,903,9405.67
1,904,9405.65
1,905,9405.72
1,906,9405.65
1,907,9405.75
1,908,9405.73
1,909,9405.78
1,910,9405.78
1,911,9405.8
1,912,9405.83
1,913,9405.84
1,914,9405.69
1,915,9405.83
1,916,9405.81
1,917,9405.72
1,918,9405.69
1,919,9405.62
1,920,9405.62
1,921,9405.72
1,922,9405.48
1,923,9405.47
1,924,9405.55
1,925,9405.73
1,926,9405.75
1,927,9405.88
1,928,9405.82
1,929,9405.89
1,930,9406.03
1,931,9406.08
1,932,9405.99
1,933,9405.95
1,934,9405.76
1,935,9405.69
1,936,9405.63
1,937,9405.58
1,938,9405.63
1,939,9405.6
1,940,9405.51
1,941,9405.4
1,942,9405.43
1,943,9405.36
1,944,9405.4
1,945,9405.33
1,946,9405.45
1,947,9405.45
1,948,9405.48
1,949,9405.43
1,950,9405.35
1,951,9405.35
1,952,9405.43
1,953,9405.51
1,954,9405.6
1,955,9405.54
1,956,9405.4
1,957,9405.39
1,958,9405.42
1,959,9405.37
1,960,9405.48
1,961,9405.47
1,962,9405.45
1,963,9405.6
1,964,9405.54
1,965,9405.49
1,966,9405.48
1,967,9405.5
1,968,9405.48
1,969,9405.5
1,970,9405.68
1,971,9405.74
1,972,9405.66
1,973,9405.58
1,974,9405.55
1,975,9405.54
1,976,9405.54
1,977,9405.49
1,978,9405.43
1,979,9405.36
1,980,9405.23
1,981,9405.1
1,982,9405.07
1,983,9405.15
1,984,9405.18
1,985,9405.19
1,986,9405.28
1,987,9405.16
1,988,9405.21
1,989,9405.24
1,990,9405.33
1,991,9405.33
1,992,9405.28
1,993,9405.29
1,994,9405.34
1,995,9405.32
1,996,9405.38
1,997,9405.38
1,998,9405.51
1,999,9405.48
1,1000,9405.36
1,1001,9405.39
1,1002,9405.44
1,1003,9405.47
1,1004,9405.46
1,1005,9405.48
1,1006,9405.49
1,1007,9405.63
1,1008,9405.59
1,1009,9405.56
1,1010,9405.56
1,1011,9405.52
1,1012,9405.59
1,1013,9405.63
1,1014,9405.62
1,1015,9405.62
1,1016,9405.57
1,1017,9405.63
1,1018,9405.66
1,1019,9405.65
1,1020,9405.72
1,1021,9405.69
1,1022,9405.65
1,1023,9405.62
1,1024,9405.6
1,1025,9405.64
1,1026,9405.61
1,1027,9405.67
1,1028,9405.56
1,1029,9405.5
1,1030,9405.48
1,1031,9405.44
1,1032,9405.36
1,1033,9405.52
1,1034,9405.5
1,1035,9405.49
1,1036,9405.52
1,1037,9405.43
1,1038,9405.26
1,1039,9405.26
1,1040,9405.29
1,1041,9405.41
1,1042,9405.33
1,1043,9405.24
1,1044,9405.28
1,1045,9405.3
1,1046,9405.36
1,1047,9405.45
1,1048,9405.44
1,1049,9405.37
1,1050,9405.47
1,1051,9405.48
1,1052,9405.29
1,1053,9405.42
1,1054,9405.39
1,1055,9405.38
1,1056,9405.51
1,1057,9405.62
1,1058,9405.55
1,1059,9405.5
1,1060,9405.62
1,1061,9405.68
1,1062,9405.72
1,1063,9405.82
1,1064,9405.8
1,1065,9405.81
1,1066,9405.8
1,1067,9405.75
1,1068,9405.73
1,1069,9405.68
1,1070,9405.81
1,1071,9405.83
1,1072,9405.75
1,1073,9405.88
1,1074,9405.94
1,1075,9405.9
1,1076,9405.85
1,1077,9405.79
1,1078,9405.74
1,1079,9405.79
1,1080,9405.85
1,1081,9406
1,1082,9405.96
1,1083,9405.97
1,1084,9406.1
1,1085,9406.18
1,1086,9406.22
1,1087,9406.22
1,1088,9406.16
1,1089,9406.08
1,1090,9406.11
1,1091,9406.02
1,1092,9406.02
1,1093,9406.02
1,1094,9406.01
1,1095,9405.88
1,1096,9405.93
1,1097,9405.88
1,1098,9406.03
1,1099,9406.03
1,1100,9406.06
1,1101,9406.02
1,1102,9406.09
1,1103,9406.08
1,1104,9406
1,1105,9406
1,1106,9406.04
1,1107,9406.1
1,1108,9406.11
1,1109,9406.12
1,1110,9406.14
1,1111,9406.1
1,1112,9406.03
1,1113,9406.17
1,1114,9406.09
1,1115,9406.13
1,1116,9406.26
1,1117,9406.31
1,1118,9406.28
1,1119,9406.19
1,1120,9406.12
1,1121,9406.18
1,1122,9406.29
1,1123,9406.29
1,1124,9406.14
1,1125,9406.15
1,1126,9406.14
1,1127,9406.17
1,1128,9406.23
1,1129,9406.23
1,1130,9406.28
1,1131,9406.25
1,1132,9406.33
1,1133,9406.4
1,1134,9406.37
1,1135,9406.47
1,1136,9406.4
1,1137,9406.32
1,1138,9406.2
1,1139,9406.16
1,1140,9406.08
1,1141,9405.99
1,1142,9405.99
1,1143,9406.03
1,1144,9406.06
1,1145,9405.96
1,1146,9405.94
1,1147,9406
1,1148,9405.97
1,1149,9405.99
1,1150,9406.06
1,1151,9406.11
1,1152,9406.08
1,1153,9406.07
1,1154,9406.02
1,1155,9406.07
1,1156,9406.11
1,1157,9406.13
1,1158,9406.04
1,1159,9406.07
1,1160,9406.06
1,1161,9406.07
1,1162,9406.15
1,1163,9406.23
1,1164,9406.18
1,1165,9406.12
1,1166,9406.2
1,1167,9406.28
1,1168,9406.27
1,1169,9406.22
1,1170,9406.18
1,1171,9406.18
1,1172,9406.11
1,1173,9406.05
1,1174,9405.92
1,1175,9405.93
1,1176,9406.01
1,1177,9406.09
1,1178,9406.12
1,1179,9406.2
1,1180,9406.28
1,1181,9406.41
1,1182,9406.33
1,1183,9406.32
1,1184,9406.17
1,1185,9406.13
1,1186,9406.17
1,1187,9406.1
1,1188,9406.01
1,1189,9406.14
1,1190,9406.14
1,1191,9406.07
1,1192,9406.11
1,1193,9406.05
1,1194,9406.14
1,1195,9406.21
1,1196,9406.17
1,1197,9406.25
1,1198,9406.23
1,1199,9406.12
1,1200,9406.09
1,1201,9406.12
1,1202,9406
1,1203,9405.82
1,1204,9405.84
1,1205,9405.8
1,1206,9405.82
1,1207,9405.82
1,1208,9405.7
1,1209,9405.76
1,1210,9405.66
1,1211,9405.8
1,1212,9405.89
1,1213,9405.96
1,1214,9405.89
1,1215,9405.93
1,1216,9405.85
1,1217,9405.88
1,1218,9405.98
1,1219,9406.13
1,1220,9406.13
1,1221,9406.23
1,1222,9406.21
1,1223,9406.14
1,1224,9406.13
1,1225,9406.22
1,1226,9406.24
1,1227,9406.19
1,1228,9406.15
1,1229,9406.13
1,1230,9406.14
1,1231,9406.2
1,1232,9406.2
1,1233,9406.14
1,1234,9406.09
1,1235,9406.12
1,1236,9406.12
1,1237,9406.15
1,1238,9406.14
1,1239,9406.18
1,1240,9406.15
1,1241,9406.08
1,1242,9406.22
1,1243,9406.19
1,1244,9406.14
1,1245,9406.15
1,1246,9406.21
1,1247,9406.14
1,1248,9406.15
1,1249,9406.21
1,1250,9406.21
1,1251,9406.29
1,1252,9406.25
1,1253,9406.22
1,1254,9406.14
1,1255,9406.18
1,1256,9406.09
1,1257,9406.04
1,1258,9406.02
1,1259,9405.99
1,1260,9406.04
1,1261,9406.04
1,1262,9406.01
1,1263,9406.08
1,1264,9406.11
1,1265,9406.11
1,1266,9406.13
1,1267,9406.1
1,1268,9406.17
1,1269,9406.2
1,1270,9406.23
1,1271,9406.15
1,1272,9406.13
1,1273,9406.15
1,1274,9406.15
1,1275,9406.07
1,1276,9406.03
1,1277,9406.05
1,1278,9406.04
1,1279,9405.99
1,1280,9406.04
1,1281,9405.96
1,1282,9405.99
1,1283,9405.96
1,1284,9405.99
1,1285,9405.91
1,1286,9405.96
1,1287,9405.95
1,1288,9406
1,1289,9405.92
1,1290,9405.83
1,1291,9405.79
1,1292,9405.81
1,1293,9405.76
1,1294,9405.78
1,1295,9405.76
1,1296,9405.74
1,1297,9405.68
1,1298,9405.58
1,1299,9405.57
1,1300,9405.56
1,1301,9405.59
1,1302,9405.62
1,1303,9405.67
1,1304,9405.56
1,1305,9405.61
1,1306,9405.66
1,1307,9405.62
1,1308,9405.57
1,1309,9405.6
1,1310,9405.61
1,1311,9405.63
1,1312,9405.62
1,1313,9405.61
1,1314,9405.58
1,1315,9405.61
1,1316,9405.71
1,1317,9405.73
1,1318,9405.67
1,1319,9405.68
1,1320,9405.68
1,1321,9405.65
1,1322,9405.52
1,1323,9405.63
1,1324,9405.55
1,1325,9405.52
1,1326,9405.47
1,1327,9405.55
1,1328,9405.64
1,1329,9405.75
1,1330,9405.72
1,1331,9405.81
1,1332,9405.84
1,1333,9405.81
1,1334,9405.85
1,1335,9405.81
1,1336,9405.7
1,1337,9405.61
1,1338,9405.61
1,1339,9405.66
1,1340,9405.71
1,1341,9405.76
1,1342,9405.7
1,1343,9405.69
1,1344,9405.56
1,1345,9405.54
1,1346,9405.51
1,1347,9405.63
1,1348,9405.64
1,1349,9405.69
1,1350,9405.65
1,1351,9405.68
1,1352,9405.79
1,1353,9405.78
1,1354,9405.77
1,1355,9405.65
1,1356,9405.63
1,1357,9405.67
1,1358,9405.63
1,1359,9405.71
1,1360,9405.78
1,1361,9405.82
1,1362,9405.79
1,1363,9405.7
1,1364,9405.7
1,1365,9405.73
1,1366,9405.73
1,1367,9405.8
1,1368,9405.75
1,1369,9405.64
1,1370,9405.68
1,1371,9405.75
1,1372,9405.67
1,1373,9405.64
1,1374,9405.74
1,1375,9405.62
1,1376,9405.59
1,1377,9405.71
1,1378,9405.67
1,1379,9405.62
1,1380,9405.68
1,1381,9405.7
1,1382,9405.73
1,1383,9405.81
1,1384,9405.76
1,1385,9405.72
1,1386,9405.77
1,1387,9405.76
1,1388,9405.8
1,1389,9405.8
1,1390,9405.82
1,1391,9405.71
1,1392,9405.66
1,1393,9405.58
1,1394,9405.68
1,1395,9405.68
1,1396,9405.65
1,1397,9405.68
1,1398,9405.72
1,1399,9405.66
1,1400,9405.7
1,1401,9405.65
1,1402,9405.58
1,1403,9405.68
1,1404,9405.72
1,1405,9405.73
1,1406,9405.72
1,1407,9405.69
1,1408,9405.65
1,1409,9405.62
1,1410,9405.61
1,1411,9405.57
1,1412,9405.64
1,1413,9405.62
1,1414,9405.67
1,1415,9405.68
1,1416,9405.6
1,1417,9405.62
1,1418,9405.63
1,1419,9405.75
1,1420,9405.74
1,1421,9405.78
1,1422,9405.75
1,1423,9405.75
1,1424,9405.67
1,1425,9405.61
1,1426,9405.54
1,1427,9405.45
1,1428,9405.54
1,1429,9405.59
1,1430,9405.55
1,1431,9405.59
1,1432,9405.66
1,1433,9405.7
1,1434,9405.67
1,1435,9405.72
1,1436,9405.71
1,1437,9405.78
1,1438,9405.78
1,1439,9405.77
1,1440,9405.75
1,1441,9405.72
1,1442,9405.73
1,1443,9405.68
1,1444,9405.62
1,1445,9405.62
1,1446,9405.66
1,1447,9405.75
1,1448,9405.72
1,1449,9405.71
1,1450,9405.65
1,1451,9405.7
1,1452,9405.64
1,1453,9405.66
1,1454,9405.65
1,1455,9405.64
1,1456,9405.67
1,1457,9405.63
1,1458,9405.62
1,1459,9405.62
1,1460,9405.69
1,1461,9405.7
1,1462,9405.77
1,1463,9405.73
1,1464,9405.68
1,1465,9405.67
1,1466,9405.68
1,1467,9405.63
1,1468,9405.69
1,1469,9405.69
1,1470,9405.65
1,1471,9405.62
1,1472,9405.64
1,1473,9405.64
1,1474,9405.62
1,1475,9405.67
1,1476,9405.72
1,1477,9405.77
1,1478,9405.75
1,1479,9405.8
1,1480,9405.78
1,1481,9405.87
1,1482,9405.82
1,1483,9405.8
1,1484,9405.82
1,1485,9405.83
1,1486,9405.88
1,1487,9405.81
1,1488,9405.83
1,1489,9405.79
1,1490,9405.74
1,1491,9405.66
1,1492,9405.69
1,1493,9405.67
1,1494,9405.57
1,1495,9405.55
1,1496,9405.53
1,1497,9405.47
1,1498,9405.5
1,1499,9405.53
1,1500,9405.59
1,1501,9405.57
