seen, seed_size, seed_score
85671, 25000, 604971
86180, 25100, 605566
86631, 25200, 606152
87137, 25300, 606740
87593, 25400, 607201
88088, 25500, 607666
88537, 25600, 608188
88966, 25700, 608698
89374, 25800, 609187
89945, 25900, 609701
90443, 26000, 610209
90950, 26100, 610633
91365, 26200, 611199
91891, 26300, 611624
92420, 26400, 612041
92925, 26500, 612601
93429, 26600, 613206
93924, 26700, 613653
94397, 26800, 614163
94856, 26900, 614709
95400, 27000, 615083
95928, 27100, 615557
96403, 27200, 615969
96942, 27300, 616390
97494, 27400, 616819
97982, 27500, 617246
98469, 27600, 617722
98996, 27700, 618249
99475, 27800, 618741
100076, 27900, 619239
100620, 28000, 619681
101118, 28100, 620102
101556, 28200, 620517
102114, 28300, 620961
102576, 28400, 621376
103149, 28500, 621820
103647, 28600, 622211
104164, 28700, 622706
104637, 28800, 623112
105171, 28900, 623511
105593, 29000, 624013
106159, 29100, 624418
106640, 29200, 624789
107163, 29300, 625227
107713, 29400, 625662
108252, 29500, 626193
108743, 29600, 626547
109305, 29700, 627035
109785, 29800, 627506
110351, 29900, 627986
110854, 30000, 628450
113489, 30000, 628443
