seen, seed_size, seed_score
44564, 18000, 554181
44960, 18100, 554889
45297, 18200, 555810
45718, 18300, 556646
46089, 18400, 557446
46544, 18500, 558217
46972, 18600, 559005
47402, 18700, 559732
47881, 18800, 560441
48286, 18900, 561103
48754, 19000, 561731
49149, 19100, 562664
49603, 19200, 563411
50119, 19300, 564152
50635, 19400, 564824
51035, 19500, 566046
51548, 19600, 566732
52027, 19700, 567468
52514, 19800, 568188
52917, 19900, 568961
53336, 20000, 569694
53755, 20100, 570294
54279, 20200, 570954
54805, 20300, 571684
55263, 20400, 572392
55739, 20500, 573056
56214, 20600, 573704
56753, 20700, 574521
57184, 20800, 575321
57671, 20900, 575975
58197, 21000, 576775
58701, 21100, 577427
59170, 21200, 578044
59707, 21300, 578814
60151, 21400, 579592
60695, 21500, 580452
61175, 21600, 581058
61662, 21700, 581878
62129, 21800, 582715
62668, 21900, 583343
63172, 22000, 583948
63623, 22100, 584647
64040, 22200, 585311
64596, 22300, 586159
65106, 22400, 586783
65589, 22500, 587538
66169, 22600, 588267
66662, 22700, 588846
67241, 22800, 589589
67803, 22900, 590178
68263, 23000, 590825
68836, 23100, 591426
69361, 23200, 592030
69860, 23300, 592699
70424, 23400, 593487
70949, 23500, 594192
71492, 23600, 594811
71928, 23700, 595391
72430, 23800, 595963
72956, 23900, 596454
73517, 24000, 596998
74142, 24100, 597727
74621, 24200, 598344
75251, 24300, 599115
75719, 24400, 599798
76281, 24500, 600530
76931, 24600, 601127
77505, 24700, 601771
78016, 24800, 602444
78589, 24900, 603205
79283, 25000, 603868
80015, 25100, 604450
80530, 25200, 605097
81199, 25300, 605749
81805, 25400, 606492
82440, 25500, 607005
83031, 25600, 607610
83656, 25700, 608246
84210, 25800, 608878
84765, 25900, 609480
85388, 26000, 610015
85942, 26100, 610623
86415, 26200, 611348
87035, 26300, 611965
87755, 26400, 612619
88235, 26500, 613153
88799, 26600, 613795
89426, 26700, 614427
90074, 26800, 615108
90657, 26900, 615558
91198, 27000, 616107
91761, 27100, 616679
92363, 27200, 617111
93050, 27300, 617798
93707, 27400, 618445
94353, 27500, 619124
94873, 27600, 619729
95545, 27700, 620185
96139, 27800, 620698
96704, 27900, 621229
97450, 28000, 621709
97971, 28100, 622151
98626, 28200, 622810
99354, 28300, 623397
100066, 28400, 623906
100736, 28500, 624399
101436, 28600, 625005
102142, 28700, 625505
102690, 28800, 625988
103429, 28900, 626441
104160, 29000, 627111
104810, 29100, 627555
105476, 29200, 628167
106200, 29300, 628737
106788, 29400, 629225
107502, 29500, 629730
108043, 29600, 630341
108823, 29700, 630821
109482, 29800, 631379
110129, 29900, 631927
110757, 30000, 632488
113489, 30000, 632490
